Customer ID,PL_P,CC_P,HL_P,SA_P,RD_P,MF_P,Month period
CUST1008588,0.2631,0.5992,0.0621,0.1764,0.1979,0.3194,2026-06
CUST1008589,0.3834,0.5007,0.5570000000000001,0.1737,0.3521,0.3078,2026-06
CUST1008590,0.4383,0.4488,0.107,0.2441,0.539,0.2235,2026-06
CUST1008591,0.5477,0.4534,0.3912,0.2279,0.3068,0.6899999999999999,2026-06
CUST1008592,0.4409,0.4595,0.4891,0.1423,0.2165,0.2673,2026-06
CUST1008593,0.4061,0.6476,0.3069,0.2627,0.1888,0.4039,2026-06
CUST1008594,0.3765,0.4776,0.4289,0.0868,0.3703,0.4923,2026-06
CUST1008595,0.3968,0.3379,0.4971,0.3136,0.4397,0.5054999999999999,2026-06
CUST1008596,0.5973000000000001,0.3827,0.483,0.1449,0.402,0.5475,2026-06
CUST1008597,0.5527,0.3659,0.4924,0.0329,0.3622,0.4104,2026-06
CUST1008598,0.5332,0.5659,0.4738,0.039,0.3096,0.4939,2026-06
CUST1008599,0.4391,0.3575,0.3724,0.1122,0.3858,0.5427999999999999,2026-06
CUST1008600,0.5081,0.368,0.3485,0.1617,0.3755,0.2978,2026-06
CUST1008601,0.6833,0.4857,0.4942,0.0866,0.3259,0.5382,2026-06
CUST1008602,0.2003,0.2779,0.0376,0.1252,0.3599,0.2014,2026-06
CUST1008603,0.382,0.3452,0.3484,0.1264,0.6538,0.2418,2026-06
CUST1008604,0.4587,0.5785,0.264,0.1811,0.3021,0.4776,2026-06
CUST1008605,0.4502,0.5334,0.4642,0.1902,0.384,0.7925,2026-06
CUST1008606,0.6082,0.4375,0.4331,0.2017,0.3229,0.3317,2026-06
CUST1008607,0.2687,0.622,0.4074,0.2078,0.1785,0.4972,2026-06
CUST1008608,0.3635,0.4283,0.01,0.3013,0.3846,0.2681,2026-06
CUST1008609,0.5405,0.3259,0.3627,0.2984,0.5284,0.4084,2026-06
CUST1008610,0.194,0.3126,0.1261,0.2968,0.1247,0.1859,2026-06
CUST1008611,0.3056,0.1812,0.1948,0.2255,0.3433,0.2652,2026-06
CUST1008612,0.261,0.5248,0.0302,0.1909,0.5746,0.2456,2026-06
CUST1008613,0.0551,0.5879,0.4257,0.1151,0.3792,0.2388,2026-06
CUST1008614,0.3304,0.5607,0.3964,0.07190000000000001,0.2841,0.42,2026-06
CUST1008615,0.1142,0.6761,0.09,0.2279,0.3009,0.49,2026-06
CUST1008616,0.1631,0.5632,0.2006,0.2643,0.3527,0.3998,2026-06
CUST1008617,0.4025,0.4393,0.4871,0.2014,0.5397999999999999,0.3595,2026-06
CUST1008618,0.3438,0.5582,0.4452,0.0274,0.2563,0.4226,2026-06
CUST1008619,0.3088,0.4119,0.4093,0.2423,0.3174,0.5103,2026-06
CUST1008620,0.4292,0.3262,0.5346,0.5569,0.4037,0.202,2026-06
CUST1008621,0.2672,0.4304,0.0994,0.1581,0.2459,0.06809999999999999,2026-06
CUST1008622,0.1318,0.4518,0.4888,0.1944,0.3303,0.4924,2026-06
CUST1008623,0.369,0.5206,0.4403,0.2191,0.374,0.2563,2026-06
CUST1008624,0.5133,0.6958,0.4211,0.0658,0.2475,0.5524,2026-06
CUST1008625,0.3613,0.6783,0.2486,0.2264,0.2163,0.2846,2026-06
CUST1008626,0.1428,0.4177,0.1788,0.1667,0.1629,0.6249,2026-06
CUST1008627,0.2414,0.4095,0.3264,0.1878,0.1621,0.3382,2026-06
CUST1008628,0.2838,0.2084,0.3802,0.1386,0.1517,0.268,2026-06
CUST1008629,0.3731,0.2848,0.01,0.1931,0.4891,0.2336,2026-06
CUST1008630,0.2997,0.2143,0.2478,0.3015,0.2497,0.3656,2026-06
CUST1008631,0.4185,0.6850000000000001,0.0617,0.1982,0.2792,0.3922,2026-06
CUST1008632,0.5206,0.3853,0.2649,0.1335,0.3914,0.3527,2026-06
CUST1008633,0.3552,0.3109,0.2284,0.0577,0.3698,0.3704,2026-06
CUST1008634,0.242,0.4208,0.1095,0.0771,0.2296,0.1323,2026-06
CUST1008635,0.1018,0.2489,0.0526,0.3274,0.2577,0.01,2026-06
CUST1008636,0.6133999999999999,0.5523,0.4521,0.1388,0.3087,0.402,2026-06
CUST1008637,0.2447,0.6909999999999999,0.3428,0.0717,0.2824,0.5139,2026-06
CUST1008638,0.3021,0.6116,0.3524,0.0216,0.3866,0.4765,2026-06
CUST1008639,0.0471,0.6828,0.0814,0.1473,0.2356,0.3352,2026-06
CUST1008640,0.4501,0.6179,0.4445,0.2608,0.2437,0.5058,2026-06
CUST1008641,0.4395,0.4863,0.327,0.2122,0.4475,0.4119,2026-06
CUST1008642,0.1262,0.0992,0.424,0.3102,0.245,0.3297,2026-06
CUST1008643,0.1172,0.1696,0.433,0.1652,0.4896,0.0873,2026-06
CUST1008644,0.4714,0.6498,0.1588,0.1458,0.495,0.4468,2026-06
CUST1008645,0.1784,0.3611,0.2423,0.6151,0.3239,0.383,2026-06
CUST1008646,0.2276,0.6411,0.3676,0.1648,0.1978,0.3213,2026-06
CUST1008647,0.102,0.5402,0.4014,0.1522,0.4326,0.4301,2026-06
CUST1008648,0.4987,0.5903,0.2674,0.254,0.2531,0.3395,2026-06
CUST1008649,0.3991,0.5364,0.244,0.1184,0.115,0.2977,2026-06
CUST1008650,0.1595,0.6491,0.0611,0.2225,0.1923,0.4596,2026-06
CUST1008651,0.3821,0.4046,0.3325,0.2158,0.2828,0.1727,2026-06
CUST1008652,0.2905,0.2275,0.361,0.0173,0.5172,0.1697,2026-06
CUST1008653,0.4481,0.4893,0.1545,0.1931,0.3391,0.4877,2026-06
CUST1008654,0.4982,0.7421,0.017,0.2423,0.2889,0.381,2026-06
CUST1008655,0.09429999999999999,0.5477,0.2925,0.2463,0.2176,0.4362,2026-06
CUST1008656,0.3204,0.6372,0.0891,0.1877,0.2737,0.2605,2026-06
CUST1008657,0.519,0.5321,0.3438,0.2631,0.4472,0.2217,2026-06
CUST1008658,0.2809,0.1876,0.4947,0.0794,0.2904,0.0363,2026-06
CUST1008659,0.3434,0.6516999999999999,0.4647,0.124,0.5511,0.6145,2026-06
CUST1008660,0.3607,0.1374,0.3115,0.1023,0.5760999999999999,0.06759999999999999,2026-06
CUST1008661,0.3485,0.2309,0.211,0.2537,0.4536,0.2427,2026-06
CUST1008662,0.1414,0.2882,0.2876,0.1309,0.2286,0.2984,2026-06
CUST1008663,0.3581,0.4438,0.2027,0.2025,0.2614,0.07829999999999999,2026-06
CUST1008664,0.3143,0.2907,0.2681,0.1349,0.4814,0.1647,2026-06
CUST1008665,0.2658,0.4492,0.1579,0.01,0.2901,0.2826,2026-06
CUST1008666,0.3441,0.3915,0.3387,0.1619,0.2257,0.348,2026-06
CUST1008667,0.2639,0.6836,0.044,0.1391,0.2367,0.4205,2026-06
CUST1008668,0.3742,0.5687,0.414,0.2522,0.1945,0.2714,2026-06
CUST1008669,0.2029,0.3489,0.0525,0.1057,0.1498,0.0178,2026-06
CUST1008670,0.135,0.1171,0.1188,0.047,0.3638,0.1103,2026-06
CUST1008671,0.4089,0.3346,0.1828,0.1471,0.5506,0.0878,2026-06
CUST1008672,0.5885,0.5182,0.3541,0.3383,0.1819,0.2738,2026-06
CUST1008673,0.2587,0.0738,0.0776,0.2806,0.3298,0.083,2026-06
CUST1008674,0.4408,0.6054,0.2467,0.1933,0.2163,0.5337,2026-06
CUST1008675,0.4209,0.513,0.2652,0.3011,0.2176,0.3953,2026-06
CUST1008676,0.1171,0.4963,0.1717,0.2024,0.7099,0.2974,2026-06
CUST1008677,0.5057,0.5573,0.09320000000000001,0.2355,0.2793,0.0575,2026-06
CUST1008678,0.3342,0.7532,0.3872,0.1304,0.2494,0.324,2026-06
CUST1008679,0.3262,0.3691,0.07829999999999999,0.2738,0.2901,0.1421,2026-06
CUST1008680,0.3393,0.3654,0.5543,0.2596,0.2302,0.4881,2026-06
CUST1008681,0.1734,0.5049,0.1922,0.1313,0.4829,0.2647,2026-06
CUST1008682,0.0712,0.3079,0.2561,0.211,0.3229,0.09320000000000001,2026-06
CUST1008683,0.2865,0.2319,0.01,0.714,0.2074,0.3707,2026-06
CUST1008684,0.4498,0.2177,0.3127,0.2059,0.2021,0.4298,2026-06
CUST1008685,0.2801,0.2635,0.2546,0.6157,0.0702,0.2971,2026-06
CUST1008686,0.4007,0.4385,0.1411,0.2036,0.2588,0.3826,2026-06
CUST1008687,0.2547,0.3686,0.247,0.2891,0.2331,0.3087,2026-06
CUST1008688,0.2181,0.431,0.3548,0.2432,0.5498,0.4203,2026-06
CUST1008689,0.2924,0.3762,0.24,0.2388,0.5003,0.3852,2026-06
CUST1008690,0.4341,0.636,0.331,0.1564,0.2139,0.2525,2026-06
CUST1008691,0.5185,0.6446,0.3049,0.0694,0.1988,0.5104,2026-06
CUST1008692,0.4558,0.5304,0.3483,0.06270000000000001,0.2931,0.4546,2026-06
CUST1008693,0.1904,0.2568,0.3741,0.1919,0.3742,0.1969,2026-06
CUST1008694,0.1792,0.6107,0.095,0.2081,0.3632,0.4877,2026-06
CUST1008695,0.3017,0.5072,0.1671,0.2416,0.3281,0.3954,2026-06
CUST1008696,0.396,0.5989,0.1604,0.1385,0.3564,0.3702,2026-06
CUST1008697,0.2647,0.6079,0.033,0.0742,0.2301,0.4601,2026-06
CUST1008698,0.2884,0.2618,0.4391,0.1798,0.3934,0.3468,2026-06
CUST1008699,0.3461,0.4076,0.3066,0.0198,0.3639,0.5261,2026-06
CUST1008700,0.3982,0.4743,0.3528,0.3305,0.4277,0.3877,2026-06
CUST1008701,0.4104,0.1444,0.3392,0.1796,0.2986,0.2343,2026-06
CUST1008702,0.1935,0.3248,0.3247,0.1446,0.4671,0.5585,2026-06
CUST1008703,0.0417,0.5406,0.166,0.2049,0.4194,0.306,2026-06
CUST1008704,0.3546,0.3499,0.2317,0.6382,0.5732,0.4447,2026-06
CUST1008705,0.5323,0.2958,0.2009,0.1762,0.3288,0.0438,2026-06
CUST1008706,0.4896,0.5724,0.5775,0.2488,0.2292,0.4912,2026-06
CUST1008707,0.3402,0.6252,0.4858,0.0601,0.4375,0.5590000000000001,2026-06
CUST1008708,0.4261,0.3865,0.4625,0.1002,0.265,0.4002,2026-06
CUST1008709,0.4446,0.3743,0.5293,0.1292,0.3358,0.6078,2026-06
CUST1008710,0.6029,0.3967,0.4204,0.1559,0.543,0.4176,2026-06
CUST1008711,0.1624,0.1847,0.1192,0.1844,0.26,0.1699,2026-06
CUST1008712,0.4021,0.6404,0.175,0.2124,0.1798,0.4225,2026-06
CUST1008713,0.3595,0.3432,0.1983,0.2819,0.4497,0.1496,2026-06
CUST1008714,0.3523,0.3718,0.3548,0.1176,0.4048,0.5451,2026-06
CUST1008715,0.2821,0.3771,0.4502,0.2617,0.3179,0.6447000000000001,2026-06
CUST1008716,0.4218,0.5831,0.3821,0.1827,0.1679,0.5859,2026-06
CUST1008717,0.5341,0.6564,0.5404,0.1491,0.4139,0.5462,2026-06
CUST1008718,0.4275,0.7422,0.2299,0.0575,0.4253,0.3215,2026-06
CUST1008719,0.4217,0.225,0.06660000000000001,0.212,0.5293,0.2247,2026-06
CUST1008720,0.2553,0.3048,0.4548,0.3025,0.2895,0.3607,2026-06
CUST1008721,0.1522,0.5749,0.6105,0.2096,0.4648,0.6563,2026-06
CUST1008722,0.2081,0.5131,0.1426,0.07240000000000001,0.1936,0.415,2026-06
CUST1008723,0.4711,0.2364,0.1171,0.2148,0.5177,0.1635,2026-06
CUST1008724,0.347,0.3185,0.01,0.2737,0.4548,0.0502,2026-06
CUST1008725,0.4896,0.3649,0.1722,0.2267,0.435,0.1063,2026-06
CUST1008726,0.3042,0.5674,0.01,0.2056,0.1039,0.216,2026-06
CUST1008727,0.3117,0.2729,0.5459000000000001,0.1721,0.3981,0.4343,2026-06
CUST1008728,0.258,0.5191,0.08500000000000001,0.2976,0.1839,0.4466,2026-06
CUST1008729,0.421,0.571,0.2348,0.1619,0.1485,0.4524,2026-06
CUST1008730,0.516,0.4366,0.4719,0.0542,0.3953,0.2972,2026-06
CUST1008731,0.4476,0.4611,0.3287,0.0679,0.4663,0.5382,2026-06
CUST1008732,0.2246,0.3436,0.5371,0.2371,0.4757,0.4424,2026-06
CUST1008733,0.3935,0.4828,0.2325,0.2568,0.572,0.2747,2026-06
CUST1008734,0.186,0.6226,0.1208,0.5489000000000001,0.1297,0.5051,2026-06
CUST1008735,0.2828,0.1792,0.1721,0.1773,0.3808,0.2274,2026-06
CUST1008736,0.2979,0.2757,0.285,0.0791,0.3466,0.2565,2026-06
CUST1008737,0.3516,0.7381,0.4169,0.2337,0.1849,0.1799,2026-06
CUST1008738,0.4055,0.4565,0.373,0.3032,0.3227,0.4277,2026-06
CUST1008739,0.3059,0.4855,0.5718,0.1563,0.2673,0.3418,2026-06
CUST1008740,0.2805,0.2732,0.2895,0.01,0.2763,0.7756999999999999,2026-06
CUST1008741,0.4601,0.7811,0.4188,0.1309,0.4483,0.6691,2026-06
CUST1008742,0.6218,0.4775,0.0372,0.2073,0.2901,0.2601,2026-06
CUST1008743,0.3773,0.3386,0.01,0.3102,0.5353,0.125,2026-06
CUST1008744,0.431,0.5177,0.3127,0.3099,0.1059,0.5568,2026-06
CUST1008745,0.4063,0.4547,0.5754,0.1731,0.4394,0.5107,2026-06
CUST1008746,0.4645,0.5355,0.3642,0.1853,0.2514,0.2228,2026-06
CUST1008747,0.2424,0.3258,0.3743,0.1471,0.4731,0.2643,2026-06
CUST1008748,0.5397999999999999,0.4004,0.4899,0.1766,0.5192,0.4199,2026-06
CUST1008749,0.4859,0.5058,0.4324,0.2594,0.4116,0.4418,2026-06
CUST1008750,0.4923,0.67,0.4253,0.1871,0.2547,0.5164,2026-06
CUST1008751,0.3309,0.3943,0.252,0.0593,0.2485,0.5095,2026-06
CUST1008752,0.4094,0.6443,0.3297,0.2445,0.3402,0.3529,2026-06
CUST1008753,0.2763,0.6632,0.2285,0.2494,0.232,0.4119,2026-06
CUST1008754,0.2696,0.2223,0.1896,0.2192,0.1912,0.1079,2026-06
CUST1008755,0.3238,0.6266,0.031,0.2953,0.2201,0.3979,2026-06
CUST1008756,0.4641,0.4824,0.16,0.329,0.6657,0.3854,2026-06
CUST1008757,0.5737,0.6229,0.1674,0.1261,0.2824,0.3021,2026-06
CUST1008758,0.2519,0.5469000000000001,0.2028,0.047,0.1613,0.4022,2026-06
CUST1008759,0.4029,0.5925,0.3383,0.0725,0.4162,0.3253,2026-06
CUST1008760,0.3907,0.543,0.3417,0.2016,0.5332,0.2647,2026-06
CUST1008761,0.3778,0.4701,0.451,0.1537,0.4729,0.8361,2026-06
CUST1008762,0.447,0.7196,0.28,0.2549,0.0813,0.4312,2026-06
CUST1008763,0.4679,0.4135,0.1691,0.2098,0.2708,0.125,2026-06
CUST1008764,0.3867,0.6242,0.3778,0.1586,0.3164,0.2244,2026-06
CUST1008765,0.326,0.3288,0.3986,0.2385,0.3271,0.5259,2026-06
CUST1008766,0.5735,0.2867,0.4419,0.1087,0.361,0.5022,2026-06
CUST1008767,0.3731,0.4817,0.2941,0.1296,0.5995,0.2217,2026-06
CUST1008768,0.5083,0.4371,0.1038,0.0767,0.2332,0.2247,2026-06
CUST1008769,0.4627,0.3182,0.2482,0.6942,0.3974,0.4905,2026-06
CUST1008770,0.01,0.5995,0.5109,0.1606,0.3641,0.3037,2026-06
CUST1008771,0.3007,0.3628,0.01,0.3506,0.3397,0.0667,2026-06
CUST1008772,0.2507,0.6853,0.1593,0.0751,0.1853,0.5755,2026-06
CUST1008773,0.5975,0.6812,0.3777,0.0832,0.3376,0.456,2026-06
CUST1008774,0.2777,0.4046,0.4158,0.1555,0.2099,0.6899,2026-06
CUST1008775,0.2088,0.3876,0.4747,0.01,0.3284,0.4289,2026-06
CUST1008776,0.3427,0.4274,0.1697,0.06660000000000001,0.5876,0.1131,2026-06
CUST1008777,0.483,0.4323,0.271,0.3397,0.3391,0.1735,2026-06
CUST1008778,0.3493,0.6783,0.6583,0.1458,0.3205,0.2153,2026-06
CUST1008779,0.1801,0.7147,0.2968,0.218,0.3098,0.435,2026-06
CUST1008780,0.4147,0.7257,0.4858,0.1264,0.4174,0.4173,2026-06
CUST1008781,0.01,0.4282,0.01,0.2773,0.2977,0.1909,2026-06
CUST1008782,0.3961,0.08649999999999999,0.2673,0.1786,0.2821,0.1668,2026-06
CUST1008783,0.2432,0.4577,0.4477,0.1206,0.3734,0.609,2026-06
CUST1008784,0.2688,0.4875,0.5093,0.171,0.3584,0.5653,2026-06
CUST1008785,0.4297,0.7775,0.3884,0.2523,0.2471,0.6226,2026-06
CUST1008786,0.5698,0.2285,0.3415,0.2566,0.4224,0.2078,2026-06
CUST1008787,0.2475,0.3626,0.4814,0.1399,0.3178,0.3239,2026-06
CUST1008788,0.3981,0.4612,0.2905,0.5185999999999999,0.3836,0.4171,2026-06
CUST1008789,0.3946,0.4746,0.4637,0.1397,0.3173,0.4603,2026-06
CUST1008790,0.5447,0.531,0.3821,0.1966,0.3192,0.4879,2026-06
CUST1008791,0.5088,0.4105,0.5294,0.1765,0.3999,0.6586,2026-06
CUST1008792,0.4809,0.5142,0.3051,0.0495,0.342,0.3317,2026-06
CUST1008793,0.5373,0.3104,0.469,0.1891,0.4051,0.1244,2026-06
CUST1008794,0.2603,0.5363,0.3403,0.031,0.3994,0.4517,2026-06
CUST1008795,0.0873,0.526,0.5003,0.0539,0.2471,0.5648,2026-06
CUST1008796,0.2445,0.1811,0.01,0.2283,0.1604,0.1385,2026-06
CUST1008797,0.1009,0.3797,0.4562,0.2721,0.4117,0.5528999999999999,2026-06
CUST1008798,0.5798,0.5580000000000001,0.4477,0.2259,0.2682,0.279,2026-06
CUST1008799,0.4639,0.6506,0.2423,0.2303,0.266,0.3967,2026-06
CUST1008800,0.3181,0.7087,0.3947,0.2745,0.3471,0.3699,2026-06
CUST1008801,0.5635,0.378,0.4514,0.2737,0.3811,0.5776,2026-06
CUST1008802,0.3927,0.3591,0.01,0.3001,0.2179,0.0262,2026-06
CUST1008803,0.0311,0.01,0.1169,0.0598,0.5104,0.1491,2026-06
CUST1008804,0.4059,0.6012999999999999,0.2353,0.2621,0.6313,0.284,2026-06
CUST1008805,0.4576,0.6333,0.5816,0.1066,0.238,0.3263,2026-06
CUST1008806,0.454,0.4077,0.0579,0.6281,0.255,0.111,2026-06
CUST1008807,0.4526,0.392,0.46,0.1169,0.2983,0.332,2026-06
CUST1008808,0.6324,0.4313,0.4484,0.1049,0.3782,0.312,2026-06
CUST1008809,0.4628,0.3776,0.4751,0.1871,0.3984,0.3405,2026-06
CUST1008810,0.2875,0.2094,0.2585,0.5852000000000001,0.4063,0.0129,2026-06
CUST1008811,0.5534,0.4718,0.3742,0.1427,0.3847,0.7177,2026-06
CUST1008812,0.3403,0.2983,0.2735,0.1815,0.3412,0.1686,2026-06
CUST1008813,0.2726,0.3842,0.431,0.2163,0.2878,0.3936,2026-06
CUST1008814,0.2284,0.2159,0.1479,0.1211,0.3831,0.08069999999999999,2026-06
CUST1008815,0.4299,0.3154,0.3364,0.1512,0.4003,0.01,2026-06
CUST1008816,0.4451,0.4087,0.2085,0.1338,0.589,0.2732,2026-06
CUST1008817,0.3671,0.4334,0.4462,0.5063,0.3913,0.6319,2026-06
CUST1008818,0.2828,0.6062,0.2647,0.3101,0.3411,0.4232,2026-06
CUST1008819,0.3315,0.3992,0.4241,0.0863,0.3626,0.3851,2026-06
CUST1008820,0.6746,0.492,0.445,0.2331,0.384,0.6009,2026-06
CUST1008821,0.4029,0.5454,0.2754,0.1754,0.2871,0.4957,2026-06
CUST1008822,0.5375,0.5783,0.5051,0.2719,0.3545,0.44,2026-06
CUST1008823,0.21,0.4648,0.4279,0.6141,0.2359,0.6179,2026-06
CUST1008824,0.4452,0.6171,0.2712,0.1612,0.1754,0.3886,2026-06
CUST1008825,0.09080000000000001,0.2134,0.09420000000000001,0.1037,0.3151,0.3412,2026-06
CUST1008826,0.5760999999999999,0.6304999999999999,0.3884,0.1148,0.2544,0.346,2026-06
CUST1008827,0.118,0.4036,0.01,0.3171,0.1082,0.1768,2026-06
CUST1008828,0.3599,0.5587,0.4494,0.1212,0.1915,0.4208,2026-06
CUST1008829,0.2233,0.4185,0.01,0.3474,0.2391,0.1391,2026-06
CUST1008830,0.3419,0.4892,0.3619,0.1244,0.468,0.269,2026-06
CUST1008831,0.3178,0.7279,0.2968,0.1182,0.4465,0.2925,2026-06
CUST1008832,0.6274999999999999,0.5497,0.1862,0.2818,0.217,0.2954,2026-06
CUST1008833,0.0517,0.3989,0.1897,0.1901,0.3453,0.2215,2026-06
CUST1008834,0.5488,0.5381,0.284,0.1877,0.2476,0.7506,2026-06
CUST1008835,0.2461,0.3802,0.5384,0.5835,0.1541,0.4573,2026-06
CUST1008836,0.4647,0.4767,0.4909,0.2599,0.3894,0.532,2026-06
CUST1008837,0.0975,0.2881,0.0837,0.3482,0.3362,0.2038,2026-06
CUST1008838,0.3785,0.5551,0.2121,0.1237,0.3673,0.607,2026-06
CUST1008839,0.5697,0.6677,0.1689,0.1093,0.2399,0.4781,2026-06
CUST1008840,0.5808,0.5127,0.2089,0.1109,0.4553,0.3341,2026-06
CUST1008841,0.4287,0.5526,0.5051,0.1086,0.4466,0.6615,2026-06
CUST1008842,0.3094,0.3493,0.5942,0.0613,0.5993000000000001,0.4817,2026-06
CUST1008843,0.452,0.6113,0.3451,0.2514,0.3284,0.5096000000000001,2026-06
CUST1008844,0.4067,0.1173,0.1326,0.1841,0.4592,0.1396,2026-06
CUST1008845,0.2623,0.289,0.3579,0.3447,0.43,0.1772,2026-06
CUST1008846,0.455,0.7478,0.4618,0.1689,0.0949,0.2435,2026-06
CUST1008847,0.2158,0.5979,0.3657,0.0611,0.344,0.3197,2026-06
CUST1008848,0.2945,0.3629,0.099,0.1175,0.6352,0.2346,2026-06
CUST1008849,0.3099,0.5325,0.3646,0.37,0.4926,0.5524,2026-06
CUST1008850,0.064,0.4022,0.2675,0.2109,0.5941,0.3302,2026-06
CUST1008851,0.452,0.5242,0.4415,0.1957,0.2843,0.394,2026-06
CUST1008852,0.5007,0.2318,0.3462,0.6204,0.2988,0.1754,2026-06
CUST1008853,0.3706,0.5998,0.3414,0.2381,0.3059,0.5003,2026-06
CUST1008854,0.3276,0.4068,0.3079,0.1325,0.3641,0.3133,2026-06
CUST1008855,0.2083,0.5113,0.01,0.2125,0.2779,0.0828,2026-06
CUST1008856,0.4355,0.5273,0.4821,0.0576,0.2491,0.3545,2026-06
CUST1008857,0.2083,0.4831,0.0766,0.166,0.4397,0.4354,2026-06
CUST1008858,0.3675,0.4638,0.5515,0.1307,0.4008,0.3255,2026-06
CUST1008859,0.3863,0.4745,0.2644,0.3177,0.2365,0.1233,2026-06
CUST1008860,0.2074,0.4202,0.4341,0.7346,0.1408,0.2338,2026-06
CUST1008861,0.4283,0.2653,0.2416,0.5093,0.4889,0.1063,2026-06
CUST1008862,0.1999,0.4468,0.1809,0.5586,0.3203,0.3793,2026-06
CUST1008863,0.6656,0.476,0.2321,0.2348,0.2616,0.3705,2026-06
CUST1008864,0.2333,0.5921999999999999,0.3603,0.1621,0.3038,0.5394,2026-06
CUST1008865,0.3466,0.2429,0.2726,0.2395,0.3844,0.2112,2026-06
CUST1008866,0.5545,0.7185,0.1507,0.1508,0.2706,0.5516,2026-06
CUST1008867,0.527,0.399,0.3063,0.1839,0.2599,0.01,2026-06
CUST1008868,0.4256,0.3095,0.1446,0.01,0.4949,0.0882,2026-06
CUST1008869,0.6312,0.4917,0.2191,0.1649,0.1171,0.4281,2026-06
CUST1008870,0.4438,0.459,0.2703,0.3151,0.4273,0.3658,2026-06
CUST1008871,0.1817,0.0902,0.01,0.0929,0.6032999999999999,0.01,2026-06
CUST1008872,0.3199,0.5551,0.01,0.0556,0.5536,0.4701,2026-06
CUST1008873,0.0893,0.2447,0.3214,0.2371,0.2219,0.0818,2026-06
CUST1008874,0.5658,0.6781,0.4172,0.1159,0.3033,0.5047,2026-06
CUST1008875,0.1423,0.5101,0.4187,0.1792,0.3272,0.6336000000000001,2026-06
CUST1008876,0.3866,0.4083,0.3123,0.0747,0.3341,0.5101,2026-06
CUST1008877,0.3934,0.2564,0.0741,0.0332,0.4044,0.2016,2026-06
CUST1008878,0.1546,0.5216,0.5162,0.2625,0.4587,0.5296999999999999,2026-06
CUST1008879,0.3694,0.3552,0.3839,0.242,0.5103,0.4687,2026-06
CUST1008880,0.3317,0.4009,0.1487,0.1014,0.6394,0.4814,2026-06
CUST1008881,0.3831,0.5193,0.2438,0.23,0.4177,0.6846,2026-06
CUST1008882,0.5294,0.5522,0.2255,0.1609,0.1179,0.2843,2026-06
CUST1008883,0.5584,0.5305,0.5139,0.2591,0.3829,0.3813,2026-06
CUST1008884,0.5855,0.6172,0.1426,0.1676,0.0853,0.4358,2026-06
CUST1008885,0.3029,0.1159,0.2514,0.575,0.2015,0.1514,2026-06
CUST1008886,0.257,0.368,0.1892,0.267,0.5455,0.6421,2026-06
CUST1008887,0.3482,0.5196,0.1383,0.1283,0.4016,0.6585,2026-06
CUST1008888,0.5642,0.2321,0.362,0.1177,0.4297,0.1465,2026-06
CUST1008889,0.1587,0.4031,0.4072,0.1195,0.4058,0.4569,2026-06
CUST1008890,0.2179,0.2668,0.1807,0.0502,0.2689,0.1947,2026-06
CUST1008891,0.1226,0.3678,0.1925,0.2125,0.2449,0.5911,2026-06
CUST1008892,0.6497000000000001,0.342,0.1159,0.479,0.5317,0.01,2026-06
CUST1008893,0.2628,0.2723,0.3538,0.2656,0.3124,0.315,2026-06
CUST1008894,0.445,0.5625,0.1389,0.1598,0.2259,0.2593,2026-06
CUST1008895,0.2491,0.4406,0.2829,0.2866,0.2741,0.4053,2026-06
CUST1008896,0.1592,0.2595,0.1672,0.2326,0.1744,0.0885,2026-06
CUST1008897,0.2057,0.6122,0.4388,0.1007,0.4432,0.5379,2026-06
CUST1008898,0.3872,0.7045,0.511,0.2513,0.3141,0.4896,2026-06
CUST1008899,0.2918,0.4928,0.1007,0.1998,0.4642,0.4259,2026-06
CUST1008900,0.6161,0.3087,0.3459,0.2283,0.3039,0.2659,2026-06
CUST1008901,0.21,0.3471,0.4583,0.1994,0.3425,0.3075,2026-06
CUST1008902,0.4947,0.3468,0.5403,0.606,0.2154,0.1546,2026-06
CUST1008903,0.305,0.483,0.3651,0.1369,0.3798,0.5134,2026-06
CUST1008904,0.354,0.5198,0.3507,0.103,0.3584,0.3696,2026-06
CUST1008905,0.532,0.5828,0.2526,0.2134,0.1188,0.4577,2026-06
CUST1008906,0.4782,0.4761,0.3161,0.02,0.4953,0.1808,2026-06
CUST1008907,0.4533,0.4085,0.0609,0.16,0.2876,0.0533,2026-06
CUST1008908,0.3631,0.4579,0.3032,0.2354,0.5594,0.3431,2026-06
CUST1008909,0.1893,0.3188,0.3899,0.2527,0.2576,0.4406,2026-06
CUST1008910,0.2589,0.404,0.4634,0.1459,0.3811,0.345,2026-06
CUST1008911,0.4221,0.6456,0.2265,0.2507,0.2259,0.3819,2026-06
CUST1008912,0.3707,0.3793,0.5056,0.1931,0.4268,0.5687,2026-06
CUST1008913,0.4926,0.194,0.1972,0.1695,0.5239,0.1319,2026-06
CUST1008914,0.3274,0.5278,0.154,0.2036,0.1172,0.3953,2026-06
CUST1008915,0.3156,0.414,0.4471,0.0936,0.4285,0.5841,2026-06
CUST1008916,0.1688,0.2762,0.4291,0.09130000000000001,0.403,0.7056,2026-06
CUST1008917,0.1911,0.345,0.3123,0.1903,0.6208,0.2752,2026-06
CUST1008918,0.2478,0.328,0.0796,0.1428,0.1608,0.0144,2026-06
CUST1008919,0.0374,0.1317,0.01,0.0921,0.3536,0.1727,2026-06
