CustID,Month period,Average ticket size,Count,99% value,Total credit amount (sn),Total debit amount (sn),UPI txn count (sn),Salary credit flag (sn),MCC diversity count (sn),High value txn flag (sn),Most common channel (sn),Most common MCC (sn),Days since last txn (sn),Avg monthly balance proxy (sn)
CUST1009282,2026-06,4379.04,47,6270.92,20302.78,55056.35,7,N,5,N,MOBILE_APP,6513,3,690367.3100000001
CUST1009283,2026-06,2522,25,2442.77,16193.18,3791.56,14,Y,2,N,UPI,4111,0,526232.21
CUST1009284,2026-06,2729.67,8,2729.67,5336.45,0,5,Y,1,N,MOBILE_APP,4900,17,1100536.56
CUST1009285,2026-06,46728.48,41,7320.49,861955.61,50346.18,16,Y,4,N,INTERNET_BANKING,0000,5,688230.65
CUST1009286,2026-06,2067.41,14,1829.72,0,19993.46,4,Y,3,N,MOBILE_APP,6011,10,92480.28
CUST1009287,2026-06,1141.41,56,1670.64,11591.71,12080.78,18,Y,7,N,MOBILE_APP,8299,3,339152.45
CUST1009288,2026-06,4755.39,29,5939.53,37985.55,8653.91,0,Y,3,N,UPI,4900,3,642378.21
CUST1009289,2026-06,1097.2,21,1441.27,9036.17,10801.99,0,N,4,N,MOBILE_APP,7399,1,95219.2
CUST1009290,2026-06,2167.02,23,1830.03,849.9,16288.25,7,Y,3,N,MOBILE_APP,5541,1,545782.73
CUST1009291,2026-06,17692.76,42,16221.85,60241.11,219791.02,16,N,4,N,UPI,4111,2,1132126.44
CUST1009292,2026-06,6538.24,6,889.15,0,40886.88,0,N,2,N,INTERNET_BANKING,5812,16,674472.92
CUST1009293,2026-06,7198.66,31,6607.58,14507.06,142896.98,5,N,4,N,UPI,5814,5,416949.08
CUST1009294,2026-06,4652.16,14,1561.03,4384.41,18107.21,7,N,2,N,ATM,5411,12,90570.91
CUST1009295,2026-06,6245.62,11,4146.94,11926.2,22341.12,3,N,3,N,MOBILE_APP,5411,5,657318.5
CUST1009296,2026-06,883.39,38,1347.21,2961.53,6503.07,7,N,5,N,ATM,0000,7,317581.44
CUST1009297,2026-06,1081.77,21,675.1799999999999,2657.61,11924.03,0,N,2,N,MOBILE_APP,7399,0,550616.46
CUST1009298,2026-06,3815.7,19,4254.09,9261.879999999999,37454.19,4,N,4,N,UPI,4111,6,317894.2
CUST1009299,2026-06,69402.60000000001,43,14580.49,670675.64,89747.25999999999,8,Y,5,N,UPI,5912,15,1420064.13
CUST1009300,2026-06,8310.09,10,8310.09,0,31939.7,6,Y,1,N,BRANCH,5691,12,304987.49
CUST1009301,2026-06,8925.82,13,9813.41,15122.88,109651.68,6,N,4,N,MOBILE_APP,5541,0,1244595.16
CUST1009302,2026-06,3207.75,12,3207.75,7265.34,0,0,Y,1,N,MOBILE_APP,4814,8,848480.51
CUST1009303,2026-06,2386.36,30,2774.4,9153.129999999999,16328.46,12,Y,4,N,MOBILE_APP,5732,2,710965.1
CUST1009304,2026-06,1874.67,12,1178.6,0,7807.64,5,N,2,N,UPI,4111,18,246882.57
CUST1009305,2026-06,25.86,0,0,0,0,0,N,0,N,,,999,1283986.19
CUST1009306,2026-06,2464.56,45,3178.14,12890.89,23623.39,8,Y,4,N,MOBILE_APP,5541,5,815353.71
CUST1009307,2026-06,52356.83,30,4648.26,15968.88,730173.3100000001,5,N,5,N,UPI,7399,0,703472.12
CUST1009308,2026-06,813.5599999999999,5,813.5599999999999,0,3050.9,0,N,1,N,POS,5732,28,315359.69
CUST1009309,2026-06,6602.58,18,9709.33,31550.49,115978.54,0,Y,5,N,MOBILE_APP,5541,0,311600.22
CUST1009310,2026-06,12283.44,7,12283.44,20131.83,0,0,N,1,N,MOBILE_APP,5541,13,923014.96
CUST1009311,2026-06,3092.34,5,3092.34,12033.21,0,0,N,1,N,ATM,6011,7,728392.89
CUST1009312,2026-06,2808.57,18,1686.95,14449.76,8506.26,6,Y,3,N,UPI,4814,11,624296.84
CUST1009313,2026-06,1634.35,10,1052.63,2798.03,4918.26,3,Y,2,N,MOBILE_APP,4111,3,120401.17
CUST1009314,2026-06,17510.23,19,6994.18,179497.66,29744.01,0,Y,4,N,MOBILE_APP,5541,0,113792.3
CUST1009315,2026-06,55087.93,28,10936.19,363096.83,48144.65,6,Y,4,N,INTERNET_BANKING,5691,4,505459.8
CUST1009316,2026-06,6436.98,15,6540.37,0,53945.96,12,N,4,N,POS,5814,0,2019142.76
CUST1009317,2026-06,1145.33,35,1330.27,3576.24,9572.83,8,N,4,N,MOBILE_APP,5814,2,297202.81
CUST1009318,2026-06,1013.62,27,805.26,11885.63,5051.94,4,N,6,N,MOBILE_APP,8299,4,77133.33
CUST1009319,2026-06,4894.11,12,4894.11,0,15210.3,7,N,1,N,INTERNET_BANKING,5912,3,824333.01
CUST1009320,2026-06,15789.44,10,2339.26,7255.51,112654.63,4,Y,2,N,MOBILE_APP,5814,3,472128.67
CUST1009321,2026-06,2448.37,29,3069.15,23008.81,11420.81,12,N,3,N,MOBILE_APP,5541,5,610128
CUST1009322,2026-06,3070.94,9,968.86,0,19335.26,8,N,2,N,MOBILE_APP,5912,14,336531.01
CUST1009323,2026-06,153426.04,19,301496.27,1129234.58,8499.299999999999,0,Y,3,N,INTERNET_BANKING,0000,2,638734.85
CUST1009324,2026-06,5949.01,11,3916.27,0,54929.28,4,N,2,N,MOBILE_APP,4900,13,313353.16
CUST1009325,2026-06,1706.61,29,1864.94,5351.59,17368.54,10,Y,4,N,POS,4111,5,153710.44
CUST1009326,2026-06,2594.77,17,3240.77,989.58,21517.58,4,N,4,N,MOBILE_APP,0000,3,407967.53
CUST1009327,2026-06,19215.1,23,9497.049999999999,30246.97,82611.32000000001,6,Y,3,N,MOBILE_APP,4814,5,3210922.97
CUST1009328,2026-06,3518.56,22,1705.81,4839.65,15767.17,6,Y,3,N,INTERNET_BANKING,4111,3,152043.63
CUST1009329,2026-06,101244.57,17,24135.41,1097711.86,50191.19,3,Y,3,N,INTERNET_BANKING,0000,8,2363732.24
CUST1009330,2026-06,6237.19,26,6918.58,0,29497.64,0,Y,3,N,MOBILE_APP,5691,1,839768.1899999999
CUST1009331,2026-06,25291.76,20,18953.49,124721.19,91137.78,8,N,2,N,MOBILE_APP,4814,8,2942897.17
CUST1009332,2026-06,3346.41,34,3719.03,16461.61,19407.53,16,N,3,N,MOBILE_APP,5912,11,318668.6
CUST1009333,2026-06,1061.84,17,111.49,0,8143.04,0,N,2,N,MOBILE_APP,5812,14,154259.7
CUST1009334,2026-06,7545.94,25,4315.36,12948.35,92775.02,12,Y,3,N,MOBILE_APP,5814,8,678196.38
CUST1009335,2026-06,77859.75,20,722.1900000000001,0,234279.6,16,Y,2,N,MOBILE_APP,0000,1,1373379.35
CUST1009336,2026-06,2384.85,33,3346.81,14039.05,25333.09,0,Y,4,N,MOBILE_APP,6513,3,584081.86
CUST1009337,2026-06,38145.63,25,8145.75,379776.02,51154.92,6,Y,4,N,ATM,0000,4,496939.07
CUST1009338,2026-06,1571.86,19,991.13,0,13237.79,10,N,3,N,MOBILE_APP,6513,9,461002.9
CUST1009339,2026-06,55481.36,44,103940.17,537074.23,188312.23,0,Y,4,N,INTERNET_BANKING,6513,2,540588.2
CUST1009340,2026-06,40690.31,11,40690.31,0,173627.24,6,Y,1,N,MOBILE_APP,5541,29,684263.5600000001
CUST1009341,2026-06,1748.13,32,2330.77,985.37,16964.8,6,N,5,N,UPI,5411,1,313382.68
CUST1009342,2026-06,30926.31,8,3196.25,133890.61,14500.16,4,Y,2,N,INTERNET_BANKING,0000,6,47716.26
CUST1009343,2026-06,280.24,0,0,0,0,0,N,0,N,,,999,610048.6
CUST1009344,2026-06,4263.89,5,4263.89,12929.89,0,0,Y,1,N,UPI,4900,15,121661.14
CUST1009345,2026-06,7539.8,5,7539.8,0,27585.9,3,N,1,N,INTERNET_BANKING,6513,18,500518.52
CUST1009346,2026-06,7478.69,16,1797.64,0,51916.41,8,N,2,N,MOBILE_APP,5812,14,482982.16
CUST1009347,2026-06,4902.62,15,3848.64,0,35202.18,15,N,3,N,BRANCH,5732,5,792903.54
CUST1009348,2026-06,484.56,15,462.3,2919.22,0,10,N,2,N,MOBILE_APP,0000,10,125423.57
CUST1009349,2026-06,2237.32,19,1419.93,3437.38,15221.08,5,N,3,N,UPI,5732,9,431233.62
CUST1009350,2026-06,1023.02,25,1073.96,3037.64,9048.52,24,Y,3,N,UPI,6011,10,485781.37
CUST1009351,2026-06,5183.94,8,4265.47,0,36471.27,4,N,2,N,MOBILE_APP,5812,10,1211109.97
CUST1009352,2026-06,6791.43,22,3905.19,13413.28,49883.66,7,N,2,N,INTERNET_BANKING,0000,23,1777425.35
CUST1009353,2026-06,75632.75999999999,20,2672.37,576413.92,16093.44,10,Y,4,N,INTERNET_BANKING,0000,7,1234167.15
CUST1009354,2026-06,2044.8,33,2335.88,20685.51,8811.25,12,N,5,N,UPI,4814,4,282797.21
CUST1009355,2026-06,49123.77,24,8220.42,471951.56,36838.25,18,Y,4,N,MOBILE_APP,5812,1,263312.68
CUST1009356,2026-06,48530.52,6,48530.52,140166.98,0,0,N,1,N,MOBILE_APP,5912,27,652920.53
CUST1009357,2026-06,7944.45,36,11468.86,89382.39,87473.3,10,Y,7,N,MOBILE_APP,5411,2,891948.63
CUST1009358,2026-06,38983.58,17,5228.96,398888.28,10717.13,4,Y,4,N,MOBILE_APP,8299,1,415979.52
CUST1009359,2026-06,3272.78,20,4203.71,5909.38,35315.31,8,N,4,N,UPI,8299,7,444518.74
CUST1009360,2026-06,4673.63,10,4673.63,11034.49,0,0,Y,1,N,BRANCH,4900,25,973807.29
CUST1009361,2026-06,46157.21,12,4651.13,402706.75,6934.56,6,Y,3,N,MOBILE_APP,6011,14,328678.15
CUST1009362,2026-06,4769.4,33,6922.94,0,55353.6,12,N,5,N,POS,4814,7,423459.24
CUST1009363,2026-06,5147.34,18,1804.59,0,42361.56,8,N,2,N,ATM,4900,13,220652.36
CUST1009364,2026-06,56065.89,20,16830.61,792039.89,2779.64,12,Y,4,N,INTERNET_BANKING,0000,2,503399.63
CUST1009365,2026-06,1369.23,29,1305.77,0,14099.88,8,N,3,N,MOBILE_APP,0000,9,632485.0600000001
CUST1009366,2026-06,3111.17,18,1186.28,19573.36,5254.04,6,N,3,N,MOBILE_APP,6011,6,749264.97
CUST1009367,2026-06,1106.24,8,1106.24,0,5309.73,0,N,1,N,MOBILE_APP,5912,1,216061.99
CUST1009368,2026-06,5265.1,31,3835.81,10789.22,47221.11,7,N,4,N,MOBILE_APP,5411,1,123279.97
CUST1009369,2026-06,810.75,10,767.48,3023.74,3795.47,4,Y,2,N,ATM,4111,9,377035.71
CUST1009370,2026-06,6254.76,18,7198.31,48425.65,30015.94,12,N,4,N,MOBILE_APP,5732,5,1635632.85
CUST1009371,2026-06,1987.15,9,695.85,16126.6,1482.1,3,Y,3,N,MOBILE_APP,5541,10,491457.16
CUST1009372,2026-06,5488.26,32,5934.75,0,97951.06,7,Y,4,N,POS,5411,8,2243294.09
CUST1009373,2026-06,386.81,12,97.77,0,2621.79,6,N,1,N,INTERNET_BANKING,5541,8,167643.14
CUST1009374,2026-06,3011.37,19,2759.38,11441.47,23479.73,12,N,2,N,MOBILE_APP,5814,21,258546.14
CUST1009375,2026-06,1674.51,9,286.09,0,7817.3,8,N,2,N,MOBILE_APP,5691,8,190757.02
CUST1009376,2026-06,994.11,45,1427.65,1512.13,20607.49,7,N,5,N,MOBILE_APP,4111,2,357957.49
CUST1009377,2026-06,549.53,8,549.53,1765.8,0,0,Y,1,N,MOBILE_APP,4814,6,337294.53
CUST1009378,2026-06,2175.56,13,443.07,15392.02,2197.96,4,N,2,N,MOBILE_APP,5541,18,201205.37
CUST1009379,2026-06,450.24,19,248.9,2940.35,695.41,10,N,2,N,MOBILE_APP,6011,2,43228.23
CUST1009380,2026-06,15969.5,24,33009.45,179717.12,93660.5,9,Y,6,N,UPI,6011,1,2240582.67
CUST1009381,2026-06,11759.09,13,15511.22,113475.05,0,4,N,3,N,MOBILE_APP,4900,3,368363.06
CUST1009382,2026-06,7819.16,33,9595.98,32902.95,23210.78,7,Y,4,N,MOBILE_APP,5814,4,1291073.69
CUST1009383,2026-06,5159.21,15,5743.38,0,32563.38,0,N,3,N,MOBILE_APP,6011,2,924988.11
CUST1009384,2026-06,1367.56,16,909.61,16701.57,4272.82,6,Y,5,N,MOBILE_APP,8299,0,204696.2
CUST1009385,2026-06,951.62,8,398.33,3029.69,1374.71,4,N,2,N,MOBILE_APP,8299,3,66481.31
CUST1009386,2026-06,3396.64,32,1636.86,0,88519.16,10,N,5,N,MOBILE_APP,6513,16,67800.10000000001
CUST1009387,2026-06,271.96,0,0,0,0,0,N,0,N,,,999,1245264.67
CUST1009388,2026-06,1759.77,13,1581.87,0,12113.85,0,N,3,N,MOBILE_APP,5411,1,109715.25
CUST1009389,2026-06,20092.59,57,11063.05,534873.05,98093.02,21,Y,6,N,MOBILE_APP,5814,1,605461.47
CUST1009390,2026-06,20370.31,18,5307.4,109658.12,19683.25,8,N,2,N,MOBILE_APP,5691,12,1208193.45
CUST1009391,2026-06,5049.68,39,6730.88,4374.22,131899.54,12,N,4,N,MOBILE_APP,4814,2,617990
CUST1009392,2026-06,104.57,0,0,0,0,0,N,0,N,,,999,1324462.42
CUST1009393,2026-06,1410.5,44,1934.54,2638.73,20432.18,0,N,4,N,MOBILE_APP,4900,0,357592.37
CUST1009394,2026-06,1066.88,54,1861.19,9293.299999999999,20572.61,10,Y,7,N,MOBILE_APP,5732,2,103363.36
CUST1009395,2026-06,7062.79,36,10498.36,6132.7,64934.7,8,Y,4,N,MOBILE_APP,6011,1,201722.85
CUST1009396,2026-06,7998.32,13,4594.83,0,93280.14,12,Y,3,N,ATM,5912,4,1032091.04
CUST1009397,2026-06,2979.53,9,331.74,10890.46,0,6,N,2,N,MOBILE_APP,5691,9,481784.4
CUST1009398,2026-06,22264.17,11,3227.21,0,85817.49000000001,0,N,2,N,MOBILE_APP,7399,7,468154.19
CUST1009399,2026-06,43838.25,22,2264.07,377265.68,12027.16,0,Y,4,N,INTERNET_BANKING,0000,6,748205.21
CUST1009400,2026-06,5602.66,20,4970.75,15588.04,21406.43,16,Y,2,N,INTERNET_BANKING,5732,10,5764365.28
CUST1009401,2026-06,981.28,19,1174.51,1066.83,10805.56,5,N,3,N,MOBILE_APP,4814,12,301995.6
CUST1009402,2026-06,1443.77,29,1156.88,558.8,18727.52,7,N,3,N,MOBILE_APP,4900,22,85668.8
CUST1009403,2026-06,1238.79,25,1995.69,10854.23,6376.03,4,N,5,N,MOBILE_APP,0000,0,202448.23
CUST1009404,2026-06,860.6799999999999,12,1164.45,0,7691.44,8,N,3,N,BRANCH,6513,14,138138.55
CUST1009405,2026-06,3295.65,12,3499.67,0,39667.25,0,N,3,N,MOBILE_APP,4111,3,130313.91
CUST1009406,2026-06,2388.9,23,1895.9,9829.709999999999,13807.78,0,N,3,N,MOBILE_APP,5411,2,853279.24
CUST1009407,2026-06,20029.73,29,1768.25,167352.86,4120.3,8,Y,2,N,INTERNET_BANKING,0000,8,103474.02
CUST1009408,2026-06,3008.98,15,2637.8,14649.68,7503.4,0,N,4,N,BRANCH,8299,5,251198.84
CUST1009409,2026-06,923.53,26,828.2,1104.91,9367.35,0,N,3,N,MOBILE_APP,4814,8,117749.88
CUST1009410,2026-06,4808.89,25,4712.75,36223.45,23246.35,8,Y,4,N,MOBILE_APP,6011,1,811362.66
CUST1009411,2026-06,1774.38,34,2318.82,14390.69,7781.28,12,Y,5,N,ATM,5812,1,391346.74
CUST1009412,2026-06,2134.31,22,3724.66,26112.5,9173,6,Y,5,N,MOBILE_APP,4111,5,297419.56
CUST1009413,2026-06,1833.97,13,754.08,0,12664.33,6,N,2,N,CALL_CENTER,5691,5,262991.23
CUST1009414,2026-06,6706.13,13,3656.38,0,28985.52,0,N,2,N,INTERNET_BANKING,5411,10,1419250.87
CUST1009415,2026-06,3295.1,12,3295.1,0,11397.93,0,N,1,N,POS,5691,25,157579.64
CUST1009416,2026-06,2631.31,12,2631.31,0,9754.34,8,Y,1,N,UPI,5411,27,169979.15
CUST1009417,2026-06,764.3200000000001,10,621.97,4215.43,0,6,N,2,N,MOBILE_APP,5732,9,139311.74
CUST1009418,2026-06,4272.83,16,4150.41,50617.44,0,12,N,3,N,UPI,8299,5,1598758.96
CUST1009419,2026-06,3700.82,15,3446.16,9061.32,8276.33,0,Y,2,N,MOBILE_APP,5912,7,1137779.1
CUST1009420,2026-06,3375.23,21,4039.6,26506.27,8907,12,N,3,N,POS,5411,7,456657.72
CUST1009421,2026-06,888.41,27,713.51,13297.69,3343.85,5,Y,4,N,MOBILE_APP,5812,2,220526.69
CUST1009422,2026-06,960.87,24,926.75,6833.79,2572.97,0,N,3,N,UPI,0000,12,139801.06
CUST1009423,2026-06,1573.62,19,1536.21,9580.49,4444.09,5,N,3,N,MOBILE_APP,4111,0,685208.47
CUST1009424,2026-06,1777.44,22,1129.68,11439.54,0,12,Y,3,N,MOBILE_APP,4900,2,468978.57
CUST1009425,2026-06,136319.82,17,10852.24,1251970.36,37741.46,6,Y,4,N,MOBILE_APP,6513,7,1113555.28
CUST1009426,2026-06,5638.92,18,8637.15,8596.469999999999,82202.34,3,N,4,N,ATM,7399,6,772704.27
CUST1009427,2026-06,4784.1,9,4784.1,8231.6,0,0,N,1,N,INTERNET_BANKING,5541,16,272144.46
CUST1009428,2026-06,29447.25,29,5814.48,610085.29,10912.48,12,Y,6,N,INTERNET_BANKING,0000,5,557113.78
CUST1009429,2026-06,3144.61,10,3144.61,9330.629999999999,0,0,N,1,N,MOBILE_APP,8299,17,1319050.53
CUST1009430,2026-06,167600.8,19,12593.57,974003.26,23102.45,0,Y,2,N,INTERNET_BANKING,0000,8,1493550.67
CUST1009431,2026-06,2907.21,44,3719.8,39387.14,20381.86,20,Y,6,N,MOBILE_APP,0000,1,209822.29
CUST1009432,2026-06,4460.36,15,4182.53,0,30387.69,7,N,2,N,BRANCH,4900,5,1422705.54
CUST1009433,2026-06,6051.59,15,7210.41,36110.55,4905.01,3,Y,4,N,MOBILE_APP,6513,12,2151583.06
CUST1009434,2026-06,2288.77,11,2288.77,0,6895.43,8,N,1,N,ATM,0000,3,144513.61
CUST1009435,2026-06,728.74,20,572.75,4770.43,3509.16,6,N,4,N,MOBILE_APP,5732,1,164222.41
CUST1009436,2026-06,17452.85,52,6136.57,194262.35,20463.18,28,Y,6,N,MOBILE_APP,5814,5,474995.31
CUST1009437,2026-06,957.42,14,734.75,2760.67,3480.21,0,N,2,N,MOBILE_APP,5732,1,179387.79
CUST1009438,2026-06,3979,15,3943.8,13778.54,18347.28,4,N,2,N,ATM,6011,6,114140.66
CUST1009439,2026-06,1588.02,36,2190.12,6863.23,36904.96,18,Y,5,N,MOBILE_APP,5814,4,297221.75
CUST1009440,2026-06,38423.11,16,4953.56,617607.58,45203.88,0,Y,3,N,MOBILE_APP,5812,2,254621.45
CUST1009441,2026-06,5869.82,13,4285.7,0,33945.73,5,N,2,N,MOBILE_APP,4111,24,260587.09
CUST1009442,2026-06,295.54,7,295.54,0,741.34,0,N,1,N,BRANCH,5812,25,176205.69
CUST1009443,2026-06,3743.02,15,3422.93,0,33903.02,10,N,2,N,MOBILE_APP,4900,12,914095.8
CUST1009444,2026-06,274.72,0,0,0,0,0,N,0,N,,,999,810347.01
CUST1009445,2026-06,515.17,16,207.09,0,3025.82,14,N,2,N,ATM,7399,4,151971.09
CUST1009446,2026-06,1251.71,23,1473.75,10262.42,0,12,N,3,N,MOBILE_APP,4900,6,125213.77
CUST1009447,2026-06,9996.91,10,9996.91,0,26329.23,8,N,1,N,BRANCH,4900,26,2139399.15
CUST1009448,2026-06,1379.11,17,378.47,4991.7,0,16,N,1,N,INTERNET_BANKING,5732,23,132193.43
CUST1009449,2026-06,251.15,23,240.35,0,2307.48,10,N,4,N,MOBILE_APP,6011,12,86516.44
CUST1009450,2026-06,321.07,0,0,0,0,0,N,0,N,,,999,161119.36
CUST1009451,2026-06,1549.46,11,1197.22,0,19723.48,3,N,2,N,MOBILE_APP,5691,12,429539.43
CUST1009452,2026-06,2980.67,35,3968.08,6984.35,36491.67,8,N,4,N,MOBILE_APP,7399,4,871483.71
CUST1009453,2026-06,19808.12,14,5654.63,14940.93,232867.66,4,N,3,N,INTERNET_BANKING,0000,9,1249541.61
CUST1009454,2026-06,7516.63,39,9134.48,16576.78,106024.13,7,N,5,N,MOBILE_APP,5411,2,876903.36
CUST1009455,2026-06,5953.88,28,7188.63,33377.49,28536.51,14,N,3,N,MOBILE_APP,4900,2,447650.98
CUST1009456,2026-06,322.36,0,0,0,0,0,N,0,N,,,999,495408.99
CUST1009457,2026-06,1432.3,11,488.61,0,5760.86,0,Y,2,N,BRANCH,5814,6,214675.12
CUST1009458,2026-06,8481.309999999999,12,3230.28,0,42142.22,10,Y,2,N,INTERNET_BANKING,0000,19,270028.78
CUST1009459,2026-06,14609.45,24,24495.1,71303.64,143797.68,0,Y,4,N,MOBILE_APP,4814,1,663382.89
CUST1009460,2026-06,3429.14,29,5634.55,18993.07,7959.71,12,Y,4,N,MOBILE_APP,5691,1,909457.88
CUST1009461,2026-06,2740.3,8,2740.3,0,12706.59,5,N,1,N,MOBILE_APP,5912,26,386898.04
CUST1009462,2026-06,152504.95,39,27674.11,2433632.7,77686.89999999999,7,Y,5,N,INTERNET_BANKING,5411,3,496684.6
CUST1009463,2026-06,19422.05,61,8741.879999999999,266513.64,12237.89,14,Y,6,N,MOBILE_APP,5691,3,413749.32
CUST1009464,2026-06,16250.26,24,15749.72,31003.3,54446.57,8,N,2,N,MOBILE_APP,5732,3,5095065.85
CUST1009465,2026-06,137.16,0,0,0,0,0,N,0,N,,,999,189601.22
CUST1009466,2026-06,7414.2,9,3617.79,9909.51,47051.21,0,Y,2,N,MOBILE_APP,6513,12,1570117.58
CUST1009467,2026-06,4203.91,10,2697.71,12710.59,0,5,N,2,N,MOBILE_APP,5814,7,184036
CUST1009468,2026-06,2468.49,9,2468.49,4030.99,0,6,Y,1,N,MOBILE_APP,6513,6,1295761.03
CUST1009469,2026-06,727.01,21,1017.59,502.44,8421.200000000001,5,N,4,N,MOBILE_APP,8299,6,110209.17
CUST1009470,2026-06,736.2,11,632.0599999999999,1353.12,2036.14,0,N,2,N,UPI,0000,13,78749.64
CUST1009471,2026-06,10836.81,48,18277.55,86564.14,179143.86,8,N,4,N,UPI,5691,6,1688527.11
CUST1009472,2026-06,2978.37,7,1407.64,5382.06,14974.02,0,N,2,N,MOBILE_APP,0000,25,88651.28999999999
CUST1009473,2026-06,24260.94,14,18420.75,122279.96,0,0,N,2,N,INTERNET_BANKING,5411,2,4122027.09
CUST1009474,2026-06,10306.42,20,6134.16,20001.69,124837.23,3,N,4,N,MOBILE_APP,5732,0,1064554.27
CUST1009475,2026-06,1665.7,27,1925.42,1122.91,15880.01,0,N,3,N,MOBILE_APP,6011,7,204267.1
CUST1009476,2026-06,900.0599999999999,26,920.33,0,7288.79,0,N,3,N,MOBILE_APP,6011,16,78094.09
CUST1009477,2026-06,2223.57,21,2520.95,15500.56,3862.25,4,Y,4,N,UPI,5541,4,403032.26
CUST1009478,2026-06,917.26,13,665.24,0,7963.91,5,N,2,N,MOBILE_APP,5814,1,102932.5
CUST1009479,2026-06,400.48,0,0,0,0,0,N,0,N,,,999,122144.52
CUST1009480,2026-06,2103.84,9,2103.84,6360.06,0,5,N,1,N,MOBILE_APP,5691,8,169195.71
CUST1009481,2026-06,3507.62,16,4182.3,0,33200.35,4,N,3,N,MOBILE_APP,5732,0,553505.9
CUST1009482,2026-06,4416.94,37,4435.23,27008.98,96784.56,8,Y,5,N,MOBILE_APP,5812,0,622420.4
CUST1009483,2026-06,666.51,19,511.05,1703.9,1294.78,8,N,2,N,MOBILE_APP,5541,15,59286.62
CUST1009484,2026-06,493.08,11,493.08,0,1689.46,8,N,1,N,MOBILE_APP,4111,28,390649.07
CUST1009485,2026-06,1937.4,28,1990.85,8292.889999999999,14667.22,8,N,3,N,MOBILE_APP,5411,12,265063.12
CUST1009486,2026-06,8438.27,12,8438.27,0,13632.15,0,Y,1,N,INTERNET_BANKING,5732,17,762887.16
CUST1009487,2026-06,67057.21000000001,16,6225.34,685028.21,24444.7,10,Y,3,N,INTERNET_BANKING,0000,11,414413.16
CUST1009488,2026-06,2344.73,16,623.75,0,13460,8,N,2,N,CALL_CENTER,6011,17,821813.55
CUST1009489,2026-06,104637.38,15,1223.45,331536.04,0,6,Y,2,N,MOBILE_APP,6011,4,841695.89
CUST1009490,2026-06,7.36,0,0,0,0,0,N,0,N,,,999,1105021.61
CUST1009491,2026-06,1904.27,92,3152.81,17542.26,65329.38,24,Y,10,N,MOBILE_APP,5541,2,518988.41
CUST1009492,2026-06,540.12,15,124.5,2544.59,0,6,N,2,N,MOBILE_APP,4111,0,339770.34
CUST1009493,2026-06,4189.05,20,3619.59,28082.69,7978.24,0,Y,4,N,MOBILE_APP,8299,0,691287.24
CUST1009494,2026-06,5597.49,14,6891.75,24406.03,47984.93,0,N,3,N,ATM,5541,1,2056950.91
CUST1009495,2026-06,168751.99,9,3111.15,1202300.7,0,3,Y,2,N,INTERNET_BANKING,0000,2,1098551.57
CUST1009496,2026-06,10774.51,26,3018.77,125602.98,10553.05,15,Y,4,N,MOBILE_APP,5814,22,374673.91
CUST1009497,2026-06,2315.81,11,2315.81,8495.959999999999,0,0,N,1,N,BRANCH,5541,13,490108.29
CUST1009498,2026-06,2856.11,41,4001.91,16228.49,37097.32,8,Y,3,N,UPI,5814,2,810704.08
CUST1009499,2026-06,7869.3,22,5788.36,0,88633.73,0,Y,3,N,MOBILE_APP,5812,2,234638.46
CUST1009500,2026-06,267.79,0,0,0,0,0,N,0,N,,,999,705529.9300000001
CUST1009501,2026-06,2370.21,40,3610.13,2699.43,22002.84,18,N,5,N,MOBILE_APP,4111,0,227469.77
CUST1009502,2026-06,444.69,19,453.86,3169.33,3409.03,8,Y,4,N,MOBILE_APP,5912,4,183764.38
CUST1009503,2026-06,30743.57,33,2931.06,593708.54,15944.79,0,Y,4,N,MOBILE_APP,5812,2,520698.22
CUST1009504,2026-06,3228.68,46,6477.94,18894.02,31579.74,7,N,4,N,MOBILE_APP,4900,0,331430.94
CUST1009505,2026-06,4859.84,8,4093.58,0,25340.97,0,N,2,N,MOBILE_APP,8299,2,591879.0600000001
CUST1009506,2026-06,1566.3,13,1527.33,12127.05,537.38,0,N,3,N,INTERNET_BANKING,0000,4,241692
CUST1009507,2026-06,3772.91,35,7020.34,26726.25,57433.81,10,Y,7,N,MOBILE_APP,5812,5,574231.2
CUST1009508,2026-06,6190.05,20,4690.5,0,49711.78,6,N,3,N,MOBILE_APP,4814,5,946675.91
CUST1009509,2026-06,5610.46,10,3306.35,0,42364.36,6,Y,2,N,BRANCH,4111,1,596974.88
CUST1009510,2026-06,4209.96,9,4209.96,0,13421.89,0,N,1,N,MOBILE_APP,5411,2,1360911.67
CUST1009511,2026-06,3079.44,32,4279.29,9615.559999999999,48360.53,12,Y,4,N,ATM,0000,2,375811.07
CUST1009512,2026-06,3062.79,25,3764.53,0,55903.15,5,Y,4,N,UPI,5411,19,347018.06
CUST1009513,2026-06,2045.79,24,1105.01,14871.55,1713.94,16,Y,3,N,MOBILE_APP,5812,11,623047.98
CUST1009514,2026-06,2627.13,11,810.75,0,11057.77,0,N,2,N,BRANCH,5814,1,603211.92
CUST1009515,2026-06,13287.83,7,13287.83,0,22752.83,4,N,1,N,MOBILE_APP,5732,9,1501000.73
CUST1009516,2026-06,2462.51,16,618.33,2002.08,18027.89,7,N,2,N,MOBILE_APP,4814,9,554666.9399999999
