CustID,Date of login,Days since last login (sn),Location,App details,Phone/device details,Login count 30D (sn),Login count 90D (sn),Last app version (sn),Preferred login hour (sn),Device OS (sn),Session ID latest (sn)
CUST1006821,2026-06-25,5,Chennai,Axis Mobile/Open App v12.0.0,Oppo Reno8,14,48,12.0.0,12,Android,SID50006821
CUST1006822,2026-05-15,46,Jaipur,Axis Mobile/Open App v11.2.0,Vivo V27,0,0,11.2.0,9,Android,SID50006822
CUST1006823,2026-04-28,63,Bengaluru,Axis Mobile/Open App v11.3.1,iPhone 15,0,16,11.3.1,18,iOS,SID50006823
CUST1006824,2026-05-24,37,Surat,Axis Mobile/Open App v11.3.1,Samsung Galaxy A54,1,24,11.3.1,13,Android,SID50006824
CUST1006825,2026-06-25,5,Lucknow,Axis Mobile/Open App v11.2.0,Samsung Galaxy S23,19,20,11.2.0,22,Android,SID50006825
CUST1006826,2026-06-26,4,Delhi,Axis Mobile/Open App v11.4.0,iPhone 14,10,22,11.4.0,23,iOS,SID50006826
CUST1006827,2026-06-12,18,Jaipur,Axis Mobile/Open App v11.4.0,Samsung Galaxy A54,9,21,11.4.0,14,Android,SID50006827
CUST1006828,2026-06-03,27,Ahmedabad,Axis Mobile/Open App v11.2.0,Redmi Note 12,15,32,11.2.0,14,Android,SID50006828
CUST1006829,2026-05-28,33,Surat,Axis Mobile/Open App v12.0.0,Vivo V27,4,33,12.0.0,10,Android,SID50006829
CUST1006830,2026-05-31,30,Patna,Axis Mobile/Open App v11.3.1,iPhone 15,16,30,11.3.1,10,iOS,SID50006830
CUST1006831,2026-04-08,83,Bengaluru,Axis Mobile/Open App v11.2.0,Vivo V27,6,28,11.2.0,20,Android,SID50006831
CUST1006832,2026-06-23,7,Delhi,Axis Mobile/Open App v12.1.2,Oppo Reno8,6,6,12.1.2,13,Android,SID50006832
CUST1006833,2026-05-23,38,Indore,Axis Mobile/Open App v12.1.2,Redmi Note 12,5,43,12.1.2,23,Android,SID50006833
CUST1006834,2026-06-23,7,Hyderabad,Axis Mobile/Open App v12.0.0,iPhone 14,16,31,12.0.0,23,iOS,SID50006834
CUST1006835,2026-06-24,6,Hyderabad,Axis Mobile/Open App v11.2.0,Vivo V27,22,55,11.2.0,18,Android,SID50006835
CUST1006836,2026-05-14,47,Coimbatore,Axis Mobile/Open App v11.3.1,iPhone 13,0,34,11.3.1,11,iOS,SID50006836
CUST1006837,2026-03-05,117,Mumbai,Axis Mobile/Open App v11.4.0,Samsung Galaxy A54,0,0,11.4.0,20,Android,SID50006837
CUST1006838,2026-05-29,32,Hyderabad,Axis Mobile/Open App v12.1.2,Redmi Note 12,0,30,12.1.2,21,Android,SID50006838
CUST1006839,2026-06-23,7,Nagpur,Axis Mobile/Open App v11.2.0,iPhone 13,11,11,11.2.0,15,iOS,SID50006839
CUST1006840,2026-06-01,29,Bhopal,Axis Mobile/Open App v11.4.0,Samsung Galaxy S23,11,23,11.4.0,16,Android,SID50006840
CUST1006841,2026-05-27,34,Delhi,Axis Mobile/Open App v11.3.1,Redmi Note 12,2,33,11.3.1,7,Android,SID50006841
CUST1006842,2026-06-20,10,Coimbatore,Axis Mobile/Open App v11.4.0,OnePlus 11,4,42,11.4.0,12,Android,SID50006842
CUST1006843,2026-06-16,14,Indore,Axis Mobile/Open App v11.3.1,Redmi Note 12,3,3,11.3.1,15,Android,SID50006843
CUST1006844,2026-05-12,49,Indore,Axis Mobile/Open App v11.4.0,Samsung Galaxy A54,0,1,11.4.0,15,Android,SID50006844
CUST1006845,2026-05-26,35,Hyderabad,Axis Mobile/Open App v12.1.2,Oppo Reno8,6,10,12.1.2,22,Android,SID50006845
CUST1006846,2026-03-28,94,Indore,Axis Mobile/Open App v11.2.0,iPhone 14,3,34,11.2.0,17,iOS,SID50006846
CUST1006847,2026-06-28,2,Lucknow,Axis Mobile/Open App v12.1.2,Oppo Reno8,9,9,12.1.2,8,Android,SID50006847
CUST1006848,2026-03-29,93,Chennai,Axis Mobile/Open App v11.2.0,OnePlus 11,2,47,11.2.0,18,Android,SID50006848
CUST1006849,2026-06-29,1,Indore,Axis Mobile/Open App v11.2.0,Vivo V27,17,59,11.2.0,23,Android,SID50006849
CUST1006850,2026-06-03,27,Pune,Axis Mobile/Open App v11.3.1,iPhone 15,17,51,11.3.1,17,iOS,SID50006850
CUST1006851,2026-06-28,2,Bhopal,Axis Mobile/Open App v11.3.1,Redmi Note 12,14,37,11.3.1,19,Android,SID50006851
CUST1006852,2026-04-22,69,Jaipur,Axis Mobile/Open App v12.0.0,Samsung Galaxy S23,0,0,12.0.0,10,Android,SID50006852
CUST1006853,2026-06-26,4,Nashik,Axis Mobile/Open App v12.0.0,Samsung Galaxy S23,23,32,12.0.0,18,Android,SID50006853
CUST1006854,2026-05-31,30,Nagpur,Axis Mobile/Open App v12.1.2,Oppo Reno8,8,46,12.1.2,13,Android,SID50006854
CUST1006855,2026-06-22,8,Mumbai,Axis Mobile/Open App v12.0.0,Samsung Galaxy S23,12,23,12.0.0,18,Android,SID50006855
CUST1006856,2026-06-18,12,Delhi,Axis Mobile/Open App v12.0.0,Vivo V27,13,21,12.0.0,17,Android,SID50006856
CUST1006857,2026-04-19,72,Nashik,Axis Mobile/Open App v11.4.0,Samsung Galaxy A54,4,6,11.4.0,23,Android,SID50006857
CUST1006858,2026-06-17,13,Lucknow,Axis Mobile/Open App v11.4.0,Samsung Galaxy A54,6,27,11.4.0,22,Android,SID50006858
CUST1006859,2026-06-21,9,Delhi,Axis Mobile/Open App v12.0.0,OnePlus 11,2,32,12.0.0,20,Android,SID50006859
CUST1006860,2026-04-08,83,Pune,Axis Mobile/Open App v11.3.1,Oppo Reno8,1,15,11.3.1,23,Android,SID50006860
CUST1006861,2026-05-09,52,Bengaluru,Axis Mobile/Open App v12.0.0,OnePlus 11,11,15,12.0.0,18,Android,SID50006861
CUST1006862,2026-06-03,27,Pune,Axis Mobile/Open App v12.0.0,OnePlus 11,9,20,12.0.0,14,Android,SID50006862
CUST1006863,2026-04-30,61,Coimbatore,Axis Mobile/Open App v11.4.0,Samsung Galaxy A54,3,10,11.4.0,15,Android,SID50006863
CUST1006864,2026-06-22,8,Patna,Axis Mobile/Open App v11.4.0,OnePlus 11,0,53,11.4.0,19,Android,SID50006864
CUST1006865,2026-06-11,19,Chennai,Axis Mobile/Open App v11.4.0,Vivo V27,13,39,11.4.0,20,Android,SID50006865
CUST1006866,2026-05-25,36,Ahmedabad,Axis Mobile/Open App v11.4.0,iPhone 14,7,42,11.4.0,11,iOS,SID50006866
CUST1006867,2026-06-07,23,Hyderabad,Axis Mobile/Open App v12.0.0,Vivo V27,21,39,12.0.0,14,Android,SID50006867
CUST1006868,2026-06-22,8,Nagpur,Axis Mobile/Open App v12.1.2,OnePlus 11,18,56,12.1.2,19,Android,SID50006868
CUST1006869,2026-06-02,28,Patna,Axis Mobile/Open App v12.0.0,OnePlus 11,11,15,12.0.0,12,Android,SID50006869
CUST1006870,2026-06-16,14,Jaipur,Axis Mobile/Open App v11.2.0,Samsung Galaxy A54,2,11,11.2.0,10,Android,SID50006870
CUST1006871,2026-04-11,80,Jaipur,Axis Mobile/Open App v11.2.0,OnePlus 11,4,4,11.2.0,17,Android,SID50006871
CUST1006872,2026-06-26,4,Bengaluru,Axis Mobile/Open App v12.1.2,iPhone 13,12,20,12.1.2,20,iOS,SID50006872
CUST1006873,2026-04-29,62,Surat,Axis Mobile/Open App v11.2.0,iPhone 15,3,8,11.2.0,7,iOS,SID50006873
CUST1006874,2026-01-25,156,Indore,Axis Mobile/Open App v11.2.0,Oppo Reno8,2,2,11.2.0,15,Android,SID50006874
CUST1006875,2026-01-01,180,Hyderabad,Axis Mobile/Open App v11.3.1,iPhone 14,0,12,11.3.1,11,iOS,SID50006875
CUST1006876,2026-06-25,5,Mumbai,Axis Mobile/Open App v11.2.0,Vivo V27,16,38,11.2.0,13,Android,SID50006876
CUST1006877,2026-06-12,18,Indore,Axis Mobile/Open App v11.4.0,Vivo V27,5,31,11.4.0,21,Android,SID50006877
CUST1006878,2026-06-03,27,Delhi,Axis Mobile/Open App v11.4.0,Vivo V27,9,46,11.4.0,11,Android,SID50006878
CUST1006879,2026-05-08,53,Bhopal,Axis Mobile/Open App v12.0.0,Samsung Galaxy A54,0,0,12.0.0,23,Android,SID50006879
CUST1006880,2026-06-29,1,Nagpur,Axis Mobile/Open App v11.3.1,Samsung Galaxy S23,0,7,11.3.1,17,Android,SID50006880
CUST1006881,2026-05-29,32,Nagpur,Axis Mobile/Open App v11.2.0,iPhone 13,0,26,11.2.0,11,iOS,SID50006881
CUST1006882,2026-06-15,15,Lucknow,Axis Mobile/Open App v11.3.1,iPhone 14,7,43,11.3.1,11,iOS,SID50006882
CUST1006883,2026-06-22,8,Bhopal,Axis Mobile/Open App v12.0.0,Samsung Galaxy A54,8,44,12.0.0,10,Android,SID50006883
CUST1006884,2026-06-23,7,Bengaluru,Axis Mobile/Open App v12.1.2,Redmi Note 12,13,51,12.1.2,13,Android,SID50006884
CUST1006885,2026-04-13,78,Bhopal,Axis Mobile/Open App v12.0.0,OnePlus 11,1,1,12.0.0,10,Android,SID50006885
CUST1006886,2026-06-20,10,Mumbai,Axis Mobile/Open App v11.3.1,iPhone 13,19,37,11.3.1,15,iOS,SID50006886
CUST1006887,2026-06-01,29,Nagpur,Axis Mobile/Open App v12.0.0,Oppo Reno8,0,5,12.0.0,15,Android,SID50006887
CUST1006888,2026-06-15,15,Nashik,Axis Mobile/Open App v12.0.0,iPhone 14,29,71,12.0.0,18,iOS,SID50006888
CUST1006889,2026-06-06,24,Bengaluru,Axis Mobile/Open App v12.0.0,Vivo V27,1,20,12.0.0,18,Android,SID50006889
CUST1006890,2026-04-15,76,Indore,Axis Mobile/Open App v12.0.0,Vivo V27,0,15,12.0.0,7,Android,SID50006890
CUST1006891,2026-06-16,14,Pune,Axis Mobile/Open App v12.0.0,Vivo V27,19,50,12.0.0,21,Android,SID50006891
CUST1006892,2026-06-28,2,Mumbai,Axis Mobile/Open App v12.1.2,Samsung Galaxy S23,0,12,12.1.2,17,Android,SID50006892
CUST1006893,2026-05-28,33,Bengaluru,Axis Mobile/Open App v12.0.0,iPhone 13,3,19,12.0.0,23,iOS,SID50006893
CUST1006894,2026-05-25,36,Chennai,Axis Mobile/Open App v11.3.1,Redmi Note 12,5,27,11.3.1,17,Android,SID50006894
CUST1006895,2026-04-09,82,Nagpur,Axis Mobile/Open App v11.2.0,Oppo Reno8,1,15,11.2.0,13,Android,SID50006895
CUST1006896,2026-06-25,5,Nashik,Axis Mobile/Open App v11.4.0,iPhone 13,5,28,11.4.0,12,iOS,SID50006896
CUST1006897,2026-06-30,0,Hyderabad,Axis Mobile/Open App v12.0.0,Samsung Galaxy A54,15,56,12.0.0,19,Android,SID50006897
CUST1006898,2026-05-11,50,Indore,Axis Mobile/Open App v11.3.1,Redmi Note 12,7,51,11.3.1,18,Android,SID50006898
CUST1006899,2026-06-24,6,Mumbai,Axis Mobile/Open App v11.2.0,Samsung Galaxy S23,15,44,11.2.0,16,Android,SID50006899
CUST1006900,2026-03-25,97,Bhopal,Axis Mobile/Open App v12.1.2,Vivo V27,7,12,12.1.2,21,Android,SID50006900
CUST1006901,2026-05-24,37,Jaipur,Axis Mobile/Open App v12.0.0,iPhone 14,3,34,12.0.0,21,iOS,SID50006901
CUST1006902,2026-04-07,84,Surat,Axis Mobile/Open App v12.1.2,Vivo V27,3,3,12.1.2,16,Android,SID50006902
CUST1006903,2026-06-24,6,Bengaluru,Axis Mobile/Open App v11.3.1,OnePlus 11,18,67,11.3.1,15,Android,SID50006903
CUST1006904,2026-05-31,30,Chennai,Axis Mobile/Open App v11.2.0,iPhone 13,18,46,11.2.0,21,iOS,SID50006904
CUST1006905,2026-05-23,38,Delhi,Axis Mobile/Open App v12.0.0,iPhone 15,1,47,12.0.0,17,iOS,SID50006905
CUST1006906,2026-01-01,180,Delhi,Axis Mobile/Open App v12.0.0,Oppo Reno8,0,19,12.0.0,15,Android,SID50006906
CUST1006907,2026-03-08,114,Bengaluru,Axis Mobile/Open App v11.3.1,Samsung Galaxy A54,0,27,11.3.1,18,Android,SID50006907
CUST1006908,2026-06-25,5,Nagpur,Axis Mobile/Open App v12.0.0,iPhone 14,0,6,12.0.0,14,iOS,SID50006908
CUST1006909,2026-06-25,5,Bhopal,Axis Mobile/Open App v11.3.1,OnePlus 11,11,16,11.3.1,7,Android,SID50006909
CUST1006910,2026-06-04,26,Mumbai,Axis Mobile/Open App v12.0.0,Oppo Reno8,15,34,12.0.0,10,Android,SID50006910
CUST1006911,2026-02-07,143,Nagpur,Axis Mobile/Open App v11.2.0,Samsung Galaxy A54,0,4,11.2.0,10,Android,SID50006911
CUST1006912,2026-03-17,105,Mumbai,Axis Mobile/Open App v11.2.0,OnePlus 11,1,30,11.2.0,11,Android,SID50006912
CUST1006913,2026-06-02,28,Delhi,Axis Mobile/Open App v11.4.0,iPhone 15,11,25,11.4.0,12,iOS,SID50006913
CUST1006914,2026-05-20,41,Coimbatore,Axis Mobile/Open App v11.4.0,iPhone 15,1,23,11.4.0,9,iOS,SID50006914
CUST1006915,2026-06-27,3,Bhopal,Axis Mobile/Open App v11.4.0,Samsung Galaxy S23,11,30,11.4.0,16,Android,SID50006915
CUST1006916,2026-06-15,15,Surat,Axis Mobile/Open App v11.3.1,OnePlus 11,7,7,11.3.1,10,Android,SID50006916
CUST1006917,2026-05-24,37,Patna,Axis Mobile/Open App v11.2.0,Samsung Galaxy S23,1,5,11.2.0,13,Android,SID50006917
CUST1006918,2026-06-23,7,Nashik,Axis Mobile/Open App v12.0.0,Vivo V27,10,59,12.0.0,22,Android,SID50006918
CUST1006919,2026-04-30,61,Coimbatore,Axis Mobile/Open App v11.2.0,iPhone 14,0,15,11.2.0,12,iOS,SID50006919
CUST1006920,2026-04-30,61,Lucknow,Axis Mobile/Open App v12.1.2,Samsung Galaxy S23,0,14,12.1.2,18,Android,SID50006920
CUST1006921,2026-06-11,19,Bengaluru,Axis Mobile/Open App v12.0.0,iPhone 15,10,48,12.0.0,23,iOS,SID50006921
CUST1006922,2026-05-15,46,Nashik,Axis Mobile/Open App v11.4.0,OnePlus 11,2,22,11.4.0,12,Android,SID50006922
CUST1006923,2026-05-29,32,Patna,Axis Mobile/Open App v11.4.0,Vivo V27,0,0,11.4.0,16,Android,SID50006923
CUST1006924,2026-06-26,4,Surat,Axis Mobile/Open App v11.3.1,Samsung Galaxy S23,19,19,11.3.1,21,Android,SID50006924
CUST1006925,2026-06-27,3,Delhi,Axis Mobile/Open App v11.3.1,OnePlus 11,18,48,11.3.1,12,Android,SID50006925
CUST1006926,2026-04-12,79,Hyderabad,Axis Mobile/Open App v12.1.2,Samsung Galaxy S23,0,31,12.1.2,15,Android,SID50006926
CUST1006927,2026-06-16,14,Bhopal,Axis Mobile/Open App v11.2.0,iPhone 14,9,21,11.2.0,9,iOS,SID50006927
CUST1006928,2026-06-13,17,Lucknow,Axis Mobile/Open App v11.2.0,Samsung Galaxy S23,2,2,11.2.0,15,Android,SID50006928
CUST1006929,2026-06-01,29,Surat,Axis Mobile/Open App v12.1.2,iPhone 13,21,36,12.1.2,15,iOS,SID50006929
CUST1006930,2026-04-29,62,Jaipur,Axis Mobile/Open App v12.0.0,Redmi Note 12,0,0,12.0.0,21,Android,SID50006930
CUST1006931,2026-06-29,1,Coimbatore,Axis Mobile/Open App v11.4.0,iPhone 15,10,51,11.4.0,13,iOS,SID50006931
CUST1006932,2026-04-24,67,Coimbatore,Axis Mobile/Open App v12.1.2,Redmi Note 12,1,1,12.1.2,16,Android,SID50006932
CUST1006933,2026-05-13,48,Nashik,Axis Mobile/Open App v11.4.0,iPhone 15,2,8,11.4.0,11,iOS,SID50006933
CUST1006934,2026-06-01,29,Nagpur,Axis Mobile/Open App v11.4.0,Redmi Note 12,10,31,11.4.0,8,Android,SID50006934
CUST1006935,2026-04-21,70,Lucknow,Axis Mobile/Open App v12.1.2,Vivo V27,2,2,12.1.2,20,Android,SID50006935
CUST1006936,2026-01-01,180,Nagpur,Axis Mobile/Open App v12.0.0,Samsung Galaxy A54,4,29,12.0.0,13,Android,SID50006936
CUST1006937,2026-06-16,14,Ahmedabad,Axis Mobile/Open App v11.2.0,Samsung Galaxy A54,21,63,11.2.0,21,Android,SID50006937
CUST1006938,2026-06-12,18,Delhi,Axis Mobile/Open App v11.4.0,Samsung Galaxy A54,9,30,11.4.0,23,Android,SID50006938
CUST1006939,2026-03-30,92,Nagpur,Axis Mobile/Open App v12.1.2,iPhone 15,4,29,12.1.2,17,iOS,SID50006939
CUST1006940,2026-05-18,43,Nashik,Axis Mobile/Open App v11.2.0,Oppo Reno8,0,28,11.2.0,23,Android,SID50006940
CUST1006941,2026-06-20,10,Hyderabad,Axis Mobile/Open App v11.3.1,OnePlus 11,19,42,11.3.1,23,Android,SID50006941
CUST1006942,2026-06-26,4,Ahmedabad,Axis Mobile/Open App v12.0.0,Samsung Galaxy S23,15,52,12.0.0,20,Android,SID50006942
CUST1006943,2026-04-14,77,Bhopal,Axis Mobile/Open App v11.3.1,iPhone 13,0,20,11.3.1,9,iOS,SID50006943
CUST1006944,2026-05-30,31,Ahmedabad,Axis Mobile/Open App v11.3.1,OnePlus 11,6,35,11.3.1,23,Android,SID50006944
CUST1006945,2026-05-28,33,Chennai,Axis Mobile/Open App v11.2.0,iPhone 13,1,22,11.2.0,12,iOS,SID50006945
CUST1006946,2026-04-15,76,Bengaluru,Axis Mobile/Open App v11.4.0,Vivo V27,2,20,11.4.0,17,Android,SID50006946
CUST1006947,2026-01-10,171,Bhopal,Axis Mobile/Open App v11.4.0,Samsung Galaxy S23,3,24,11.4.0,15,Android,SID50006947
CUST1006948,2026-06-13,17,Hyderabad,Axis Mobile/Open App v11.3.1,iPhone 14,14,34,11.3.1,15,iOS,SID50006948
CUST1006949,2026-05-31,30,Chennai,Axis Mobile/Open App v12.1.2,Vivo V27,6,13,12.1.2,13,Android,SID50006949
CUST1006950,2026-06-29,1,Lucknow,Axis Mobile/Open App v12.1.2,Redmi Note 12,1,15,12.1.2,14,Android,SID50006950
CUST1006951,2026-06-20,10,Lucknow,Axis Mobile/Open App v12.0.0,iPhone 13,5,5,12.0.0,18,iOS,SID50006951
CUST1006952,2026-06-22,8,Bengaluru,Axis Mobile/Open App v12.1.2,Oppo Reno8,8,15,12.1.2,18,Android,SID50006952
CUST1006953,2026-05-24,37,Bhopal,Axis Mobile/Open App v12.0.0,Redmi Note 12,3,18,12.0.0,13,Android,SID50006953
CUST1006954,2026-06-19,11,Bengaluru,Axis Mobile/Open App v12.1.2,OnePlus 11,8,35,12.1.2,19,Android,SID50006954
CUST1006955,2026-06-14,16,Hyderabad,Axis Mobile/Open App v12.1.2,Vivo V27,25,62,12.1.2,20,Android,SID50006955
CUST1006956,2026-06-01,29,Lucknow,Axis Mobile/Open App v11.2.0,iPhone 13,1,14,11.2.0,12,iOS,SID50006956
CUST1006957,2026-05-08,53,Surat,Axis Mobile/Open App v12.0.0,Redmi Note 12,0,29,12.0.0,23,Android,SID50006957
CUST1006958,2026-06-16,14,Surat,Axis Mobile/Open App v12.1.2,Samsung Galaxy S23,4,4,12.1.2,17,Android,SID50006958
CUST1006959,2026-01-02,179,Mumbai,Axis Mobile/Open App v11.2.0,Oppo Reno8,6,28,11.2.0,23,Android,SID50006959
CUST1006960,2026-06-22,8,Delhi,Axis Mobile/Open App v12.0.0,Samsung Galaxy S23,16,44,12.0.0,17,Android,SID50006960
CUST1006961,2026-02-23,127,Nashik,Axis Mobile/Open App v12.1.2,iPhone 14,3,4,12.1.2,16,iOS,SID50006961
CUST1006962,2026-05-30,31,Bengaluru,Axis Mobile/Open App v11.4.0,Vivo V27,3,18,11.4.0,23,Android,SID50006962
CUST1006963,2026-05-05,56,Nashik,Axis Mobile/Open App v11.2.0,iPhone 14,0,31,11.2.0,11,iOS,SID50006963
CUST1006964,2026-05-08,53,Nashik,Axis Mobile/Open App v12.0.0,OnePlus 11,0,19,12.0.0,12,Android,SID50006964
CUST1006965,2026-01-11,170,Nagpur,Axis Mobile/Open App v11.2.0,iPhone 15,1,1,11.2.0,20,iOS,SID50006965
CUST1006966,2026-04-29,62,Delhi,Axis Mobile/Open App v12.1.2,iPhone 13,2,19,12.1.2,13,iOS,SID50006966
CUST1006967,2026-05-08,53,Delhi,Axis Mobile/Open App v11.2.0,OnePlus 11,4,23,11.2.0,16,Android,SID50006967
CUST1006968,2026-06-22,8,Jaipur,Axis Mobile/Open App v11.2.0,iPhone 14,6,37,11.2.0,17,iOS,SID50006968
CUST1006969,2026-06-06,24,Mumbai,Axis Mobile/Open App v12.1.2,iPhone 13,26,56,12.1.2,23,iOS,SID50006969
CUST1006970,2026-03-03,119,Delhi,Axis Mobile/Open App v12.0.0,Samsung Galaxy A54,1,2,12.0.0,13,Android,SID50006970
CUST1006971,2026-06-26,4,Nashik,Axis Mobile/Open App v11.2.0,Oppo Reno8,5,13,11.2.0,10,Android,SID50006971
CUST1006972,2026-05-24,37,Nagpur,Axis Mobile/Open App v11.4.0,Samsung Galaxy A54,2,2,11.4.0,23,Android,SID50006972
CUST1006973,2026-01-01,180,Patna,Axis Mobile/Open App v12.0.0,iPhone 14,1,1,12.0.0,11,iOS,SID50006973
CUST1006974,2026-05-11,50,Pune,Axis Mobile/Open App v11.4.0,Samsung Galaxy S23,4,25,11.4.0,16,Android,SID50006974
CUST1006975,2026-05-12,49,Lucknow,Axis Mobile/Open App v11.4.0,Samsung Galaxy S23,4,5,11.4.0,15,Android,SID50006975
CUST1006976,2026-06-02,28,Bhopal,Axis Mobile/Open App v11.2.0,iPhone 13,0,9,11.2.0,16,iOS,SID50006976
CUST1006977,2026-05-19,42,Bengaluru,Axis Mobile/Open App v12.1.2,Vivo V27,1,19,12.1.2,19,Android,SID50006977
CUST1006978,2026-06-21,9,Surat,Axis Mobile/Open App v11.2.0,iPhone 13,10,10,11.2.0,14,iOS,SID50006978
CUST1006979,2026-06-14,16,Hyderabad,Axis Mobile/Open App v11.3.1,iPhone 15,11,52,11.3.1,23,iOS,SID50006979
CUST1006980,2026-06-13,17,Chennai,Axis Mobile/Open App v12.1.2,Oppo Reno8,0,0,12.1.2,12,Android,SID50006980
CUST1006981,2026-06-30,0,Bengaluru,Axis Mobile/Open App v11.4.0,OnePlus 11,13,74,11.4.0,18,Android,SID50006981
CUST1006982,2026-05-26,35,Coimbatore,Axis Mobile/Open App v12.0.0,iPhone 14,3,12,12.0.0,14,iOS,SID50006982
CUST1006983,2026-05-04,57,Jaipur,Axis Mobile/Open App v11.2.0,Samsung Galaxy A54,3,22,11.2.0,16,Android,SID50006983
CUST1006984,2026-05-07,54,Jaipur,Axis Mobile/Open App v12.1.2,Oppo Reno8,8,15,12.1.2,17,Android,SID50006984
CUST1006985,2026-06-24,6,Nashik,Axis Mobile/Open App v11.3.1,Oppo Reno8,2,14,11.3.1,16,Android,SID50006985
CUST1006986,2026-06-14,16,Delhi,Axis Mobile/Open App v12.1.2,iPhone 13,11,39,12.1.2,23,iOS,SID50006986
CUST1006987,2026-04-23,68,Coimbatore,Axis Mobile/Open App v12.0.0,Redmi Note 12,6,40,12.0.0,13,Android,SID50006987
CUST1006988,2026-06-19,11,Surat,Axis Mobile/Open App v11.3.1,iPhone 13,8,20,11.3.1,15,iOS,SID50006988
CUST1006989,2026-06-30,0,Delhi,Axis Mobile/Open App v11.3.1,Vivo V27,5,36,11.3.1,14,Android,SID50006989
CUST1006990,2026-06-23,7,Ahmedabad,Axis Mobile/Open App v11.2.0,Oppo Reno8,20,52,11.2.0,19,Android,SID50006990
CUST1006991,2026-05-21,40,Indore,Axis Mobile/Open App v12.1.2,iPhone 15,3,30,12.1.2,23,iOS,SID50006991
CUST1006992,2026-05-29,32,Bengaluru,Axis Mobile/Open App v12.1.2,iPhone 14,3,15,12.1.2,19,iOS,SID50006992
CUST1006993,2026-04-20,71,Hyderabad,Axis Mobile/Open App v11.4.0,iPhone 15,0,7,11.4.0,13,iOS,SID50006993
CUST1006994,2026-06-16,14,Ahmedabad,Axis Mobile/Open App v12.0.0,iPhone 15,20,28,12.0.0,23,iOS,SID50006994
CUST1006995,2026-06-21,9,Mumbai,Axis Mobile/Open App v12.0.0,iPhone 15,5,5,12.0.0,22,iOS,SID50006995
CUST1006996,2026-05-17,44,Surat,Axis Mobile/Open App v12.1.2,Samsung Galaxy A54,0,19,12.1.2,17,Android,SID50006996
CUST1006997,2026-05-30,31,Lucknow,Axis Mobile/Open App v12.0.0,iPhone 14,0,17,12.0.0,18,iOS,SID50006997
CUST1006998,2026-05-20,41,Jaipur,Axis Mobile/Open App v11.2.0,iPhone 15,1,47,11.2.0,18,iOS,SID50006998
CUST1006999,2026-06-01,29,Jaipur,Axis Mobile/Open App v12.0.0,iPhone 15,12,34,12.0.0,16,iOS,SID50006999
CUST1007000,2026-03-26,96,Lucknow,Axis Mobile/Open App v11.2.0,Samsung Galaxy A54,0,29,11.2.0,16,Android,SID50007000
CUST1007001,2026-06-20,10,Chennai,Axis Mobile/Open App v12.0.0,iPhone 15,9,32,12.0.0,10,iOS,SID50007001
CUST1007002,2026-06-26,4,Coimbatore,Axis Mobile/Open App v12.1.2,OnePlus 11,16,30,12.1.2,14,Android,SID50007002
CUST1007003,2026-06-25,5,Bhopal,Axis Mobile/Open App v11.2.0,Samsung Galaxy S23,6,6,11.2.0,11,Android,SID50007003
CUST1007004,2026-06-21,9,Nashik,Axis Mobile/Open App v11.4.0,Samsung Galaxy A54,14,32,11.4.0,18,Android,SID50007004
CUST1007005,2026-06-29,1,Lucknow,Axis Mobile/Open App v11.2.0,Redmi Note 12,11,22,11.2.0,18,Android,SID50007005
CUST1007006,2026-05-20,41,Jaipur,Axis Mobile/Open App v11.2.0,OnePlus 11,0,12,11.2.0,16,Android,SID50007006
CUST1007007,2026-06-10,20,Mumbai,Axis Mobile/Open App v12.0.0,iPhone 13,25,78,12.0.0,21,iOS,SID50007007
CUST1007008,2026-05-26,35,Patna,Axis Mobile/Open App v11.3.1,Samsung Galaxy A54,3,30,11.3.1,18,Android,SID50007008
CUST1007009,2026-06-25,5,Delhi,Axis Mobile/Open App v11.3.1,Vivo V27,21,67,11.3.1,23,Android,SID50007009
CUST1007010,2026-06-22,8,Chennai,Axis Mobile/Open App v12.0.0,Redmi Note 12,9,39,12.0.0,13,Android,SID50007010
CUST1007011,2026-05-19,42,Lucknow,Axis Mobile/Open App v12.0.0,Oppo Reno8,5,5,12.0.0,22,Android,SID50007011
CUST1007012,2026-02-03,147,Lucknow,Axis Mobile/Open App v12.1.2,Samsung Galaxy S23,0,0,12.1.2,11,Android,SID50007012
CUST1007013,2026-03-19,103,Hyderabad,Axis Mobile/Open App v12.0.0,Samsung Galaxy S23,1,16,12.0.0,16,Android,SID50007013
CUST1007014,2026-01-25,156,Nagpur,Axis Mobile/Open App v11.4.0,OnePlus 11,2,5,11.4.0,9,Android,SID50007014
CUST1007015,2026-06-08,22,Coimbatore,Axis Mobile/Open App v11.2.0,OnePlus 11,7,9,11.2.0,16,Android,SID50007015
CUST1007016,2026-06-27,3,Delhi,Axis Mobile/Open App v11.4.0,iPhone 15,13,45,11.4.0,18,iOS,SID50007016
CUST1007017,2026-04-26,65,Delhi,Axis Mobile/Open App v12.0.0,iPhone 14,0,28,12.0.0,15,iOS,SID50007017
CUST1007018,2026-06-14,16,Patna,Axis Mobile/Open App v11.2.0,Samsung Galaxy S23,2,25,11.2.0,7,Android,SID50007018
CUST1007019,2026-06-19,11,Delhi,Axis Mobile/Open App v12.0.0,OnePlus 11,16,44,12.0.0,19,Android,SID50007019
