dataset,cluster_id,feature_type,feature,mean,min,p25,median,p75,max,mode_or_top_value,top_value_share,dataset_role,source_label,note,raw_customer_count
Syn_04,5,numeric,txn_99% value,5135.370997263455,221.41891726215016,2400.9875389055023,4325.125520050137,7033.527153559123,21591.517977226034,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,5,numeric,txn_Average ticket size,1478.1484555589975,102.13718461590317,736.2094091316034,1284.0588876335232,2040.813263133031,5434.302614230265,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,5,numeric,txn_Avg monthly balance proxy (sn),92230.00126534115,5051.7215947031045,42102.77032180226,74893.57639828192,126024.68768088536,480102.1113653253,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,5,numeric,txn_Count,35.557671890839416,3.340970161920908,27.11399967428942,34.92460040219859,42.95694108554864,93.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,5,numeric,txn_Days since last txn (sn),14.594783344796571,0.0,7.0,15.0,22.0,29.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,5,numeric,txn_MCC diversity count (sn),5.022115231998307,1.0,3.0,5.0,7.0,9.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,5,numeric,txn_Total credit amount (sn),20731.914722351965,322.4227612055247,9532.542154904942,17232.782233575217,28659.44891504226,92678.8958845309,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,5,numeric,txn_Total debit amount (sn),31097.872083527946,483.63414180828704,14298.813232357414,25849.173350362824,42989.17337256338,139018.34382679634,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,5,numeric,txn_UPI txn count (sn),15.957862785828707,0.6007564843462118,8.692728360692774,14.536341777868236,21.59056545670511,67.64223363552077,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,5,product_holding_rate,CC,0.4297656208666208,0.0,0.0,0.0,1.0,1.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,5,product_holding_rate,HL,0.0770329612189831,0.0,0.0,0.0,0.0,1.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,5,product_holding_rate,MF,0.1987196444632559,0.0,0.0,0.0,0.0,1.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,5,product_holding_rate,PL,0.1490926406010264,0.0,0.0,0.0,0.0,1.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,5,product_holding_rate,RD,0.2455954711390931,0.0,0.0,0.0,0.0,1.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,5,product_holding_rate,SA,0.9503729961377704,0.0,1.0,1.0,1.0,1.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
